timestamp,power
,apparent
1640995231,2
1640995262,2
1640995293,2
1640995324,2
1640995355,2
1640995386,2
1640995417,2
1640995448,2
1640995479,2
1640995510,2
1640995541,2
1640995572,2
1640995603,2
1640995634,2
1640995665,2
1640995696,2
1640995727,2
1640995758,2
1640995789,2
1640995820,2
1640995851,2
1640995882,2
1640995913,2
1640995944,2
1640995975,2
1640996006,2
1640996037,2
1640996068,2
1640996099,2
1640996130,2
1640996161,2
1640996192,2
1640996223,2
1640996254,2
1640996285,2
1640996316,2
1640996347,2
1640996378,2
1640996409,2
1640996440,2
1640996471,2
1640996502,2
1640996533,2
1640996564,2
1640996595,2
1640996626,2
1640996657,2
1640996688,2
1640996719,2
1640996750,2
1640996781,2
1640996812,2
1640996843,2
1640996874,2
1640996905,2
1640996936,2
1640996967,159
1640996998,149
1640997029,141
1640997060,139
1640997091,138
1640997122,137
1640997153,136
1640997184,136
1640997215,135
1640997246,135
1640997277,134
1640997308,134
1640997339,133
1640997370,133
1640997401,133
1640997432,133
1640997463,132
1640997494,132
1640997525,132
1640997556,132
1640997587,131
1640997618,130
1640997649,130
1640997680,131
1640997711,131
1640997742,131
1640997773,130
1640997804,130
1640997835,130
1640997866,130
1640997897,130
1640997928,130
1640997959,129
1640997990,129
1640998021,129
1640998052,129
1640998083,129
1640998114,128
1640998145,128
1640998176,128
1640998207,128
1640998238,128
1640998269,128
1640998300,128
1640998331,128
1640998362,128
1640998393,128
1640998424,128
1640998455,128
1640998486,128
1640998517,128
1640998548,127
1640998579,128
1640998610,128
1640998641,128
1640998672,128
1640998703,127
1640998734,127
1640998765,127
1640998796,127
1640998827,126
1640998858,16
1640998889,0
1640998920,0
1640998951,0
1640998982,0
1640999013,0
1640999044,0
1640999075,0
1640999106,0
1640999137,0
1640999168,0
1640999199,0
1640999230,0
1640999261,0
1640999292,0
1640999323,0
1640999354,0
1640999385,0
1640999416,0
1640999447,0
1640999478,0
1640999509,0
1640999540,0
1640999571,0
1640999602,0
1640999633,0
1640999664,0
1640999695,0
1640999726,0
1640999757,0
1640999788,0
1640999819,0
1640999850,0
1640999881,0
1640999912,0
1640999943,0
1640999974,1
1641000005,1
1641000036,1
1641000067,1
1641000098,1
1641000129,1
1641000160,1
1641000191,1
1641000222,1
1641000253,1
1641000284,1
1641000315,1
1641000346,1
1641000377,1
1641000408,1
1641000439,1
1641000470,1
1641000501,1
1641000532,1
1641000563,1
1641000594,1
1641000625,1
1641000656,1
1641000687,1
1641000718,1
1641000749,1
1641000780,1
1641000811,1
1641000842,1
1641000873,1
1641000904,1
1641000935,1
1641000966,1
1641000997,1
1641001028,1
1641001059,1
1641001090,1
1641001121,1
1641001152,1
1641001183,1
1641001214,1
1641001245,1
1641001276,1
1641001307,1
1641001338,1
1641001369,1
1641001400,1
1641001431,1
1641001462,1
1641001493,1
1641001524,1
1641001555,1
1641001586,1
1641001617,1
1641001648,1
1641001679,1
1641001710,1
1641001741,1
1641001772,1
1641001803,76
1641001834,154
1641001865,145
1641001896,141
1641001927,140
1641001958,138
1641001989,137
1641002020,136
1641002051,136
1641002082,135
1641002113,134
1641002144,134
1641002175,134
1641002206,133
1641002237,133
1641002268,133
1641002299,133
1641002330,132
1641002361,132
1641002392,132
1641002423,131
1641002454,131
1641002485,130
1641002516,130
1641002547,130
1641002578,130
1641002609,130
1641002640,130
1641002671,130
1641002702,129
1641002733,129
1641002764,129
1641002795,129
1641002826,129
1641002857,129
1641002888,129
1641002919,128
1641002950,128
1641002981,128
1641003012,128
1641003043,128
1641003074,128
1641003105,128
1641003136,128
1641003167,128
1641003198,128
1641003229,128
1641003260,128
1641003291,128
1641003322,128
1641003353,128
1641003384,127
1641003415,127
1641003446,127
1641003477,127
1641003508,127
1641003539,127
1641003570,127
1641003601,108
1641003632,0
1641003663,0
1641003694,0
1641003725,0
1641003756,0
1641003787,0
1641003818,0
1641003849,0
1641003880,0
1641003911,0
1641003942,0
1641003973,0
1641004004,0
1641004035,0
1641004066,0
1641004097,0
1641004128,0
1641004159,0
1641004190,0
1641004221,0
1641004252,0
1641004283,0
1641004314,0
1641004345,0
1641004376,0
1641004407,0
1641004438,0
1641004469,0
1641004500,0
1641004531,0
1641004562,0
1641004593,0
1641004624,0
1641004655,0
1641004686,0
1641004717,0
1641004748,0
1641004779,0
1641004810,0
1641004841,0
1641004872,0
1641004903,0
1641004934,0
1641004965,0
1641004996,0
1641005027,0
1641005058,0
1641005089,0
