,power
,apparent
1640995579,1517
1640995580,1509
1640995581,1509
1640995582,1509
1640995583,1509
1640995584,1509
1640995585,1508
1640995586,1508
1640995587,1508
1640995588,1508
1640995589,1508
1640995590,1501
1640995591,1501
1640995592,1501
1640995593,1501
1640995594,1501
1640995595,1499
1640995596,1499
1640995597,1499
1640995598,1499
1640995599,1499
1640995600,1494
1640995601,1494
1640995602,1494
1640995603,1494
1640995604,1494
1640995605,1491
1640995606,1491
1640995607,1491
1640995608,1491
1640995609,1491
1640995610,1485
1640995611,1485
1640995612,1485
1640995613,1485
1640995614,1485
1640995615,1485
1640995616,1485
1640995617,1485
1640995618,1485
1640995619,1485
1640995620,515
1640995621,515
1640995622,515
1640995623,515
1640995624,515
1640995625,8
1640995626,8
1640995627,8
1640995628,8
1640995629,8
1640995630,4
1640995631,4
1640995632,4
1640995633,4
1640995634,4
1640995635,106
1640995636,106
1640995637,106
1640995638,106
1640995639,106
1640995640,1410
1640995641,1410
1640995642,1410
1640995643,1410
1640995644,1410
1640995645,1469
1640995646,1469
1640995647,1469
1640995648,1469
1640995649,1469
1640995650,1473
1640995651,1473
1640995652,1473
1640995653,1473
1640995654,1473
1640995655,1467
1640995656,1467
1640995657,1467
1640995658,1467
1640995659,1467
1640995660,1469
1640995661,1469
1640995662,1469
1640995663,1469
1640995664,1469
1640995665,1462
1640995666,1462
1640995667,1462
1640995668,1462
1640995669,1462
1640995670,1465
1640995671,1465
1640995672,1465
1640995673,1465
1640995674,1465
1640995675,1459
1640995676,1459
1640995677,1459
1640995678,1459
1640995679,1459
1640995680,1459
1640995681,1459
1640995682,1459
1640995683,1459
1640995684,1459
1640995685,1452
1640995686,1452
1640995687,1452
1640995688,1452
1640995689,1452
1640995690,1455
1640995691,1455
1640995692,1455
1640995693,1455
1640995694,1455
1640995695,685
1640995696,685
1640995697,685
1640995698,685
1640995699,685
1640995700,6
1640995701,6
1640995702,6
1640995703,6
1640995704,6
1640995705,19
1640995706,19
1640995707,19
1640995708,19
1640995709,19
1640995710,19
1640995711,19
1640995712,19
1640995713,19
1640995714,19
1640995715,12
1640995716,12
1640995717,12
1640995718,12
1640995719,12
1640995720,1
1640995721,1
1640995722,1
1640995723,1
1640995724,1
1640995725,83
1640995726,83
1640995727,83
1640995728,83
1640995729,83
1640995730,1267
1640995731,1267
1640995732,1267
1640995733,1267
1640995734,1267
1640995735,1443
1640995736,1443
1640995737,1443
1640995738,1443
1640995739,1443
1640995740,1444
1640995741,1444
1640995742,1444
1640995743,1444
1640995744,1444
1640995745,1443
1640995746,1443
1640995747,1443
1640995748,1443
1640995749,1443
1640995750,1443
1640995751,1443
1640995752,1443
1640995753,1443
1640995754,1443
1640995755,1440
1640995756,1440
1640995757,1440
1640995758,1440
1640995759,1440
1640995760,1443
1640995761,1443
1640995762,1443
1640995763,1443
1640995764,1443
1640995765,1440
1640995766,1440
1640995767,1440
1640995768,1440
1640995769,1440
1640995770,1439
1640995771,1439
1640995772,1439
1640995773,1439
1640995774,1439
1640995775,1435
1640995776,1435
1640995777,1435
1640995778,1435
1640995779,1435
1640995780,1438
1640995781,1438
1640995782,1438
1640995783,1438
1640995784,1438
1640995785,1433
1640995786,1433
1640995787,1433
1640995788,1433
1640995789,1433
1640995790,1433
1640995791,1433
1640995792,1433
1640995793,1433
1640995794,1433
1640995795,1429
1640995796,1429
1640995797,1429
1640995798,1429
1640995799,1429
1640995800,1431
1640995801,1431
1640995802,1431
1640995803,1431
1640995804,1431
1640995805,1427
1640995806,1427
1640995807,1427
1640995808,1427
1640995809,1427
1640995810,1426
1640995811,1426
1640995812,1426
1640995813,1426
1640995814,1426
1640995815,1422
1640995816,1422
1640995817,1422
1640995818,1422
1640995819,1422
1640995820,1422
1640995821,1422
1640995822,1422
1640995823,1422
1640995824,1422
1640995825,1420
1640995826,1420
1640995827,1420
1640995828,1420
1640995829,1420
1640995830,1420
1640995831,1420
1640995832,1420
1640995833,1420
1640995834,1420
1640995835,1417
1640995836,1417
1640995837,1417
1640995838,1417
1640995839,1417
1640995840,1419
1640995841,1419
1640995842,1419
1640995843,1419
1640995844,1419
1640995845,1415
1640995846,1415
1640995847,1415
1640995848,1415
1640995849,1415
1640995850,1415
1640995851,1415
1640995852,1415
1640995853,1415
1640995854,1415
1640995855,1413
1640995856,1413
1640995857,1413
1640995858,1413
1640995859,1413
1640995860,1413
1640995861,1413
1640995862,1413
1640995863,1413
1640995864,1413
1640995865,1411
1640995866,1411
1640995867,1411
1640995868,1411
1640995869,1411
1640995870,1409
1640995871,1409
1640995872,1409
1640995873,1409
1640995874,1409
1640995875,1408
1640995876,1408
1640995877,1408
1640995878,1408
1640995879,1408
1640995880,1409
1640995881,1409
1640995882,1409
1640995883,1409
1640995884,1409
1640995885,1406
1640995886,1406
1640995887,1406
1640995888,1406
1640995889,1406
1640995890,1406
1640995891,1406
1640995892,1406
1640995893,1406
1640995894,1406
1640995895,1405
1640995896,1405
1640995897,1405
1640995898,1405
1640995899,1405
1640995900,1406
1640995901,1406
1640995902,1406
1640995903,1406
1640995904,1406
1640995905,641
1640995906,641
1640995907,641
1640995908,641
1640995909,641
1640995910,1
1640995911,1
1640995912,1
1640995913,1
1640995914,1
1640995915,1
1640995916,1
1640995917,1
1640995918,1
1640995919,1
1640995920,1
1640995921,1
1640995922,1
1640995923,1
1640995924,1
1640995925,1
1640995926,1
1640995927,1
1640995928,1
1640995929,1
1640995930,1
1640995931,1
1640995932,1
1640995933,1
1640995934,1
1640995935,1
1640995936,1
1640995937,1
1640995938,1
1640995939,1
1640995940,1
1640995941,1
1640995942,1
1640995943,1
1640995944,1
1640995945,1
1640995946,1
1640995947,1
1640995948,1
1640995949,1
1640995950,19
1640995951,19
1640995952,19
1640995953,19
1640995954,19
1640995955,800
1640995956,800
1640995957,800
1640995958,800
1640995959,800
1640995960,1398
1640995961,1398
1640995962,1398
1640995963,1398
1640995964,1398
1640995965,1402
1640995966,1402
1640995967,1402
1640995968,1402
1640995969,1402
1640995970,1406
1640995971,1406
1640995972,1406
1640995973,1406
1640995974,1406
1640995975,1406
1640995976,1406
1640995977,1406
1640995978,1406
1640995979,1406
1640995980,1350
1640995981,1350
1640995982,1350
1640995983,1350
1640995984,1350
1640995985,1
1640995986,1
1640995987,1
1640995988,1
1640995989,1
1640995990,1
1640995991,1
1640995992,1
1640995993,1
1640995994,1
1640995995,1
1640995996,1
1640995997,1
1640995998,1
1640995999,1
1640996000,1
1640996001,1
1640996002,1
1640996003,1
1640996004,1
1640996005,1
1640996006,1
1640996007,1
1640996008,1
1640996009,1
1640996010,1
1640996011,1
1640996012,1
1640996013,1
1640996014,1
1640996015,1
1640996016,1
1640996017,1
1640996018,1
1640996019,1
1640996020,1
1640996021,1
1640996022,1
1640996023,1
1640996024,1
1640996025,1
1640996026,1
1640996027,1
1640996028,1
1640996029,1
1640996030,1
1640996031,1
1640996032,1
1640996033,1
1640996034,1
1640996035,1
1640996036,1
1640996037,1
1640996038,1
1640996039,1
1640996040,1
1640996041,1
1640996042,1
1640996043,1
1640996044,1
1640996045,1
1640996046,1
1640996047,1
1640996048,1
1640996049,1
1640996050,1
1640996051,1
1640996052,1
1640996053,1
1640996054,1
1640996055,479
1640996056,479
1640996057,479
1640996058,479
1640996059,479
1640996060,1406
1640996061,1406
1640996062,1406
1640996063,1406
1640996064,1406
1640996065,1413
1640996066,1413
1640996067,1413
1640996068,1413
1640996069,1413
1640996070,1415
1640996071,1415
1640996072,1415
1640996073,1415
1640996074,1415
1640996075,1419
1640996076,1419
1640996077,1419
1640996078,1419
1640996079,1419
1640996080,1380
1640996081,1380
1640996082,1380
1640996083,1380
1640996084,1380
1640996085,1419
1640996086,1419
1640996087,1419
1640996088,1419
1640996089,1419
1640996090,1418
1640996091,1418
1640996092,1418
1640996093,1418
1640996094,1418
1640996095,1420
1640996096,1420
1640996097,1420
1640996098,1420
1640996099,1420
1640996100,1415
1640996101,1415
1640996102,1415
1640996103,1415
1640996104,1415
1640996105,1417
1640996106,1417
1640996107,1417
1640996108,1417
1640996109,1417
1640996110,1417
1640996111,1417
1640996112,1417
1640996113,1417
1640996114,1417
1640996115,1417
1640996116,1417
1640996117,1417
1640996118,1417
1640996119,1417
1640996120,1413
1640996121,1413
1640996122,1413
1640996123,1413
1640996124,1413
1640996125,1415
1640996126,1415
1640996127,1415
1640996128,1415
1640996129,1415
1640996130,1067
1640996131,1067
1640996132,1067
1640996133,1067
1640996134,1067
1640996135,1067
1640996136,1067
1640996137,1067
1640996138,1067
1640996139,1067
1640996140,1067
1640996141,1067
1640996142,1067
1640996143,1067
1640996144,1067
1640996145,1067
1640996146,1067
1640996147,1067
1640996148,1067
1640996149,1067
1640996150,1
1640996151,1
1640996152,1
1640996153,1
1640996154,1
1640996155,1
1640996156,1
1640996157,1
1640996158,1
1640996159,1
1640996160,1
1640996161,1
1640996162,1
1640996163,1
1640996164,1
1640996165,1
1640996166,1
1640996167,1
1640996168,1
1640996169,1
1640996170,77
1640996171,77
1640996172,77
1640996173,77
1640996174,77
1640996175,1163
1640996176,1163
1640996177,1163
1640996178,1163
1640996179,1163
1640996180,1408
1640996181,1408
1640996182,1408
1640996183,1408
1640996184,1408
1640996185,1413
1640996186,1413
1640996187,1413
1640996188,1413
1640996189,1413
1640996190,1414
1640996191,1414
1640996192,1414
1640996193,1414
1640996194,1414
1640996195,1414
1640996196,1414
1640996197,1414
1640996198,1414
1640996199,1414
1640996200,1414
1640996201,1414
1640996202,1414
1640996203,1414
1640996204,1414
1640996205,1416
1640996206,1416
1640996207,1416
1640996208,1416
1640996209,1416
1640996210,1415
1640996211,1415
1640996212,1415
1640996213,1415
1640996214,1415
1640996215,1414
1640996216,1414
1640996217,1414
1640996218,1414
1640996219,1414
1640996220,1414
1640996221,1414
1640996222,1414
1640996223,1414
1640996224,1414
1640996225,1416
1640996226,1416
1640996227,1416
1640996228,1416
1640996229,1416
1640996230,1414
1640996231,1414
1640996232,1414
1640996233,1414
1640996234,1414
1640996235,1412
1640996236,1412
1640996237,1412
1640996238,1412
1640996239,1412
1640996240,1413
1640996241,1413
1640996242,1413
1640996243,1413
1640996244,1413
1640996245,1414
1640996246,1414
1640996247,1414
1640996248,1414
1640996249,1414
1640996250,764
1640996251,764
1640996252,764
1640996253,764
1640996254,764
1640996255,1
1640996256,1
1640996257,1
1640996258,1
1640996259,1
1640996260,1
1640996261,1
1640996262,1
1640996263,1
1640996264,1
1640996265,1
1640996266,1
1640996267,1
1640996268,1
1640996269,1
1640996270,1
1640996271,1
1640996272,1
1640996273,1
1640996274,1
1640996275,1
1640996276,1
1640996277,1
1640996278,1
1640996279,1
1640996280,1
1640996281,1
1640996282,1
1640996283,1
1640996284,1
1640996285,1
1640996286,1
1640996287,1
1640996288,1
1640996289,1
1640996290,1
1640996291,1
1640996292,1
1640996293,1
1640996294,1
1640996295,1
1640996296,1
1640996297,1
1640996298,1
1640996299,1
1640996300,1
1640996301,1
1640996302,1
1640996303,1
1640996304,1
1640996305,1
1640996306,1
1640996307,1
1640996308,1
1640996309,1
1640996310,1
1640996311,1
1640996312,1
1640996313,1
1640996314,1
1640996315,1
1640996316,1
1640996317,1
1640996318,1
1640996319,1
1640996320,1
1640996321,1
1640996322,1
1640996323,1
1640996324,1
1640996325,1
1640996326,1
1640996327,1
1640996328,1
1640996329,1
1640996330,1
1640996331,1
1640996332,1
1640996333,1
1640996334,1
1640996335,1
1640996336,1
1640996337,1
1640996338,1
1640996339,1
1640996340,1
1640996341,1
1640996342,1
1640996343,1
1640996344,1
1640996345,1
1640996346,1
1640996347,1
1640996348,1
1640996349,1
1640996350,1
1640996351,1
1640996352,1
1640996353,1
1640996354,1
1640996355,1
1640996356,1
1640996357,1
1640996358,1
1640996359,1
1640996360,1
1640996361,1
1640996362,1
1640996363,1
1640996364,1
1640996365,1
1640996366,1
1640996367,1
1640996368,1
1640996369,1
1640996370,1
1640996371,1
1640996372,1
1640996373,1
1640996374,1
1640996375,1
1640996376,1
1640996377,1
1640996378,1
1640996379,1
1640996380,1
1640996381,1
1640996382,1
1640996383,1
1640996384,1
1640996385,1
1640996386,1
1640996387,1
1640996388,1
1640996389,1
1640996390,39
1640996391,39
1640996392,39
1640996393,39
1640996394,39
1640996395,902
1640996396,902
1640996397,902
1640996398,902
1640996399,902
1640996400,1422
1640996401,1422
1640996402,1422
1640996403,1422
1640996404,1422
1640996405,1424
1640996406,1424
1640996407,1424
1640996408,1424
1640996409,1424
1640996410,1426
1640996411,1426
1640996412,1426
1640996413,1426
1640996414,1426
1640996415,1425
1640996416,1425
1640996417,1425
1640996418,1425
1640996419,1425
1640996420,1430
1640996421,1430
1640996422,1430
1640996423,1430
1640996424,1430
1640996425,1430
1640996426,1430
1640996427,1430
1640996428,1430
1640996429,1430
1640996430,1435
1640996431,1435
1640996432,1435
1640996433,1435
1640996434,1435
1640996435,1432
1640996436,1432
1640996437,1432
1640996438,1432
1640996439,1432
1640996440,1436
1640996441,1436
1640996442,1436
1640996443,1436
1640996444,1436
1640996445,1431
1640996446,1431
1640996447,1431
1640996448,1431
1640996449,1431
1640996450,1427
1640996451,1427
1640996452,1427
1640996453,1427
1640996454,1427
1640996455,1424
1640996456,1424
1640996457,1424
1640996458,1424
1640996459,1424
1640996460,1421
1640996461,1421
1640996462,1421
1640996463,1421
1640996464,1421
1640996465,1425
1640996466,1425
1640996467,1425
1640996468,1425
1640996469,1425
1640996470,1421
1640996471,1421
1640996472,1421
1640996473,1421
1640996474,1421
1640996475,1419
1640996476,1419
1640996477,1419
1640996478,1419
1640996479,1419
1640996480,1421
1640996481,1421
1640996482,1421
1640996483,1421
1640996484,1421
1640996485,1419
1640996486,1419
1640996487,1419
1640996488,1419
1640996489,1419
1640996490,1417
1640996491,1417
1640996492,1417
1640996493,1417
1640996494,1417
1640996495,1417
1640996496,1417
1640996497,1417
1640996498,1417
1640996499,1417
1640996500,1419
1640996501,1419
1640996502,1419
1640996503,1419
1640996504,1419
1640996505,1416
1640996506,1416
1640996507,1416
1640996508,1416
1640996509,1416
1640996510,1417
1640996511,1417
1640996512,1417
1640996513,1417
1640996514,1417
1640996515,1413
1640996516,1413
1640996517,1413
1640996518,1413
1640996519,1413
1640996520,1414
1640996521,1414
1640996522,1414
1640996523,1414
1640996524,1414
1640996525,1413
1640996526,1413
1640996527,1413
1640996528,1413
1640996529,1413
1640996530,1353
1640996531,1353
1640996532,1353
1640996533,1353
1640996534,1353
1640996535,1
1640996536,1
1640996537,1
1640996538,1
1640996539,1
1640996540,1
1640996541,1
1640996542,1
1640996543,1
1640996544,1
1640996545,1
1640996546,1
1640996547,1
1640996548,1
1640996549,1
1640996550,1
1640996551,1
1640996552,1
1640996553,1
1640996554,1
1640996555,1
1640996556,1
1640996557,1
1640996558,1
1640996559,1
1640996560,1
1640996561,1
1640996562,1
1640996563,1
1640996564,1
1640996565,1
1640996566,1
1640996567,1
1640996568,1
1640996569,1
1640996570,1
1640996571,1
1640996572,1
1640996573,1
1640996574,1
1640996575,1
1640996576,1
1640996577,1
1640996578,1
1640996579,1
1640996580,1
1640996581,1
1640996582,1
1640996583,1
1640996584,1
1640996585,1
1640996586,1
1640996587,1
1640996588,1
1640996589,1
1640996590,1
1640996591,1
1640996592,1
1640996593,1
1640996594,1
1640996595,164
1640996596,164
1640996597,164
1640996598,164
1640996599,164
1640996600,1397
1640996601,1397
1640996602,1397
1640996603,1397
1640996604,1397
1640996605,1409
1640996606,1409
1640996607,1409
1640996608,1409
1640996609,1409
1640996610,385
1640996611,385
1640996612,385
1640996613,385
1640996614,385
1640996615,1
1640996616,1
1640996617,1
1640996618,1
1640996619,1
1640996620,1
1640996621,1
1640996622,1
1640996623,1
1640996624,1
1640996625,1
1640996626,1
1640996627,1
1640996628,1
1640996629,1
1640996630,1
1640996631,1
1640996632,1
1640996633,1
1640996634,1
1640996635,299
1640996636,299
1640996637,299
1640996638,299
1640996639,299
1640996640,1414
1640996641,1414
1640996642,1414
1640996643,1414
1640996644,1414
1640996645,1415
1640996646,1415
1640996647,1415
1640996648,1415
1640996649,1415
1640996650,254
1640996651,254
1640996652,254
1640996653,254
1640996654,254
1640996655,18
1640996656,18
1640996657,18
1640996658,18
1640996659,18
1640996660,19
1640996661,19
1640996662,19
1640996663,19
1640996664,19
1640996665,10
1640996666,10
1640996667,10
1640996668,10
1640996669,10
1640996670,366
1640996671,366
1640996672,366
1640996673,366
1640996674,366
1640996675,1421
1640996676,1421
1640996677,1421
1640996678,1421
1640996679,1421
1640996680,1425
1640996681,1425
1640996682,1425
1640996683,1425
1640996684,1425
1640996685,228
1640996686,228
1640996687,228
1640996688,228
1640996689,228
1640996690,1
1640996691,1
1640996692,1
1640996693,1
1640996694,1
1640996695,1
1640996696,1
1640996697,1
1640996698,1
1640996699,1
1640996700,371
1640996701,371
1640996702,371
1640996703,371
1640996704,371
1640996705,1426
1640996706,1426
1640996707,1426
1640996708,1426
1640996709,1426
1640996710,221
1640996711,221
1640996712,221
1640996713,221
1640996714,221
1640996715,1
1640996716,1
1640996717,1
1640996718,1
1640996719,1
1640996720,1
1640996721,1
1640996722,1
1640996723,1
1640996724,1
1640996725,54
1640996726,54
1640996727,54
1640996728,54
1640996729,54
1640996730,1089
1640996731,1089
1640996732,1089
1640996733,1089
1640996734,1089
1640996735,974
1640996736,974
1640996737,974
1640996738,974
1640996739,974
1640996740,1
1640996741,1
1640996742,1
1640996743,1
1640996744,1
1640996745,1
1640996746,1
1640996747,1
1640996748,1
1640996749,1
1640996750,1
1640996751,1
1640996752,1
1640996753,1
1640996754,1
1640996755,1
1640996756,1
1640996757,1
1640996758,1
1640996759,1
1640996760,1
1640996761,1
1640996762,1
1640996763,1
1640996764,1
