,power
,apparent
1640996594,937
1640996595,1100
1640996596,1100
1640996597,1100
1640996598,1100
1640996599,1100
1640996600,2336
1640996601,2336
1640996602,2336
1640996603,2336
1640996604,2336
1640996605,2348
1640996606,2348
1640996607,2348
1640996608,2348
1640996609,2348
1640996610,1325
1640996611,1325
1640996612,1325
1640996613,1325
1640996614,1325
1640996615,940
1640996616,940
1640996617,940
1640996618,940
1640996619,940
1640996620,931
1640996621,931
1640996622,931
1640996623,931
1640996624,931
1640996625,236
1640996626,236
1640996627,236
1640996628,236
1640996629,236
1640996630,237
1640996631,237
1640996632,237
1640996633,237
1640996634,237
1640996635,533
1640996636,533
1640996637,533
1640996638,533
1640996639,533
1640996640,1642
1640996641,1642
1640996642,1642
1640996643,1642
1640996644,1642
1640996645,1647
1640996646,1647
1640996647,1647
1640996648,1647
1640996649,1647
1640996650,490
1640996651,490
1640996652,490
1640996653,490
1640996654,490
1640996655,254
1640996656,254
1640996657,254
1640996658,254
1640996659,254
1640996660,256
1640996661,256
1640996662,256
1640996663,256
1640996664,256
1640996665,247
1640996666,247
1640996667,247
1640996668,247
1640996669,247
1640996670,611
1640996671,611
1640996672,611
1640996673,611
1640996674,611
1640996675,1664
1640996676,1664
1640996677,1664
1640996678,1664
1640996679,1664
1640996680,1670
1640996681,1670
1640996682,1670
1640996683,1670
1640996684,1670
1640996685,1906
1640996686,1906
1640996687,1906
1640996688,1906
1640996689,1906
1640996690,1682
1640996691,1682
1640996692,1682
1640996693,1682
1640996694,1682
1640996695,1695
1640996696,1695
1640996697,1695
1640996698,1695
1640996699,1695
1640996700,2057
1640996701,2057
1640996702,2057
1640996703,2057
1640996704,2057
1640996705,3109
1640996706,3109
1640996707,3109
1640996708,3109
1640996709,3109
1640996710,1899
1640996711,1899
1640996712,1899
1640996713,1899
1640996714,1899
1640996715,1678
1640996716,1678
1640996717,1678
1640996718,1678
1640996719,1678
1640996720,1675
1640996721,1675
1640996722,1675
1640996723,1675
1640996724,1675
1640996725,1733
1640996726,1733
1640996727,1733
1640996728,1733
1640996729,1733
1640996730,2770
1640996731,2770
1640996732,2770
1640996733,2770
1640996734,2770
1640996735,2658
1640996736,2658
1640996737,2658
1640996738,2658
1640996739,2658
1640996740,1684
1640996741,1684
1640996742,1684
1640996743,1684
1640996744,1684
1640996745,1667
1640996746,1667
1640996747,1667
1640996748,1667
1640996749,1667
1640996750,1669
1640996751,1669
1640996752,1669
1640996753,1669
1640996754,1669
1640996755,1655
1640996756,1655
1640996757,1655
1640996758,1655
1640996759,1655
1640996760,1661
1640996761,1661
1640996762,1661
1640996763,1661
1640996764,1661
1640996765,1654
1640996766,1654
1640996767,1654
1640996768,1654
1640996769,1654
1640996770,1653
1640996771,1653
1640996772,1653
1640996773,1653
1640996774,1653
1640996775,1447
1640996776,1447
1640996777,1447
1640996778,1447
1640996779,1447
1640996780,1443
1640996781,1443
1640996782,1443
1640996783,1443
1640996784,1443
1640996785,1444
1640996786,1444
1640996787,1444
1640996788,1444
1640996789,1444
1640996790,2155
1640996791,2155
1640996792,2155
1640996793,2155
1640996794,2155
1640996795,2151
1640996796,2151
1640996797,2151
1640996798,2151
1640996799,2151
1640996800,2159
1640996801,2159
1640996802,2159
1640996803,2159
1640996804,2159
1640996805,2158
1640996806,2158
1640996807,2158
1640996808,2158
1640996809,2158
1640996810,2156
1640996811,2156
1640996812,2156
1640996813,2156
1640996814,2156
1640996815,2152
1640996816,2152
1640996817,2152
1640996818,2152
1640996819,2152
1640996820,2151
1640996821,2151
1640996822,2151
1640996823,2151
1640996824,2151
1640996825,2154
1640996826,2154
1640996827,2154
1640996828,2154
1640996829,2154
1640996830,2152
1640996831,2152
1640996832,2152
1640996833,2152
1640996834,2152
1640996835,2149
1640996836,2149
1640996837,2149
1640996838,2149
1640996839,2149
1640996840,2354
1640996841,2354
1640996842,2354
1640996843,2354
1640996844,2354
1640996845,2364
1640996846,2364
1640996847,2364
1640996848,2364
1640996849,2364
1640996850,2364
1640996851,2364
1640996852,2364
1640996853,2364
1640996854,2364
1640996855,2362
1640996856,2362
1640996857,2362
1640996858,2362
1640996859,2362
1640996860,2364
1640996861,2364
1640996862,2364
1640996863,2364
1640996864,2364
1640996865,2367
1640996866,2367
1640996867,2367
1640996868,2367
1640996869,2367
1640996870,2370
1640996871,2370
1640996872,2370
1640996873,2370
1640996874,2370
1640996875,2374
1640996876,2374
1640996877,2374
1640996878,2374
1640996879,2374
1640996880,2349
1640996881,2349
1640996882,2349
1640996883,2349
1640996884,2349
1640996885,1661
1640996886,1661
1640996887,1661
1640996888,1661
1640996889,1661
1640996890,1657
1640996891,1657
1640996892,1657
1640996893,1657
1640996894,1657
1640996895,1662
1640996896,1662
1640996897,1662
1640996898,1662
1640996899,1662
1640996900,1670
1640996901,1670
1640996902,1670
1640996903,1670
1640996904,1670
1640996905,1677
1640996906,1677
1640996907,1677
1640996908,1677
1640996909,1677
1640996910,1678
1640996911,1678
1640996912,1678
1640996913,1678
1640996914,1678
1640996915,1675
1640996916,1675
1640996917,1675
1640996918,1675
1640996919,1675
1640996920,1681
1640996921,1681
1640996922,1681
1640996923,1681
1640996924,1681
1640996925,1683
1640996926,1683
1640996927,1683
1640996928,1683
1640996929,1683
1640996930,1683
1640996931,1683
1640996932,1683
1640996933,1683
1640996934,1683
1640996935,1673
1640996936,1830
1640996937,1830
1640996938,1830
1640996939,1830
1640996940,1838
1640996941,1838
1640996942,1838
1640996943,1838
1640996944,1838
1640996945,1835
1640996946,1835
1640996947,1835
1640996948,1835
1640996949,1835
1640996950,1839
1640996951,1839
1640996952,1839
1640996953,1839
1640996954,1839
1640996955,1828
1640996956,1828
1640996957,1828
1640996958,1828
1640996959,1828
1640996960,1833
1640996961,1833
1640996962,1833
1640996963,1833
1640996964,1833
1640996965,1838
1640996966,1829
1640996967,1829
1640996968,1829
1640996969,1829
1640996970,1821
1640996971,1821
1640996972,1821
1640996973,1821
