,power
1640995346,0
1640995347,0
1640995348,0
1640995349,0
1640995350,0
1640995351,0
1640995352,0
1640995353,0
1640995354,0
1640995355,0
1640995356,0
1640995357,0
1640995358,0
1640995359,0
1640995360,0
1640995361,0
1640995362,0
1640995363,0
1640995364,0
1640995365,0
1640995366,0
1640995367,0
1640995368,0
1640995369,0
1640995370,0
1640995371,0
1640995372,0
1640995373,0
1640995374,0
1640995375,0
1640995376,0
1640995377,0
1640995378,0
1640995379,0
1640995380,0
1640995381,0
1640995382,0
1640995383,0
1640995384,0
1640995385,0
1640995386,0
1640995387,0
1640995388,0
1640995389,0
1640995390,0
1640995391,0
1640995392,0
1640995393,0
1640995394,0
1640995395,0
1640995396,0
1640995397,0
1640995398,0
1640995399,0
1640995400,716
1640995401,716
1640995402,716
1640995403,716
1640995404,716
1640995405,722
1640995406,722
1640995407,722
1640995408,722
1640995409,722
1640995410,720
1640995411,720
1640995412,720
1640995413,720
1640995414,720
1640995415,718
1640995416,718
1640995417,718
1640995418,718
1640995419,718
1640995420,719
1640995421,719
1640995422,719
1640995423,719
1640995424,719
1640995425,718
1640995426,718
1640995427,718
1640995428,718
1640995429,718
1640995430,718
1640995431,718
1640995432,718
1640995433,718
1640995434,718
1640995435,716
1640995436,716
1640995437,716
1640995438,716
1640995439,716
1640995440,715
1640995441,715
1640995442,715
1640995443,715
1640995444,715
1640995445,715
1640995446,715
1640995447,715
1640995448,715
1640995449,715
1640995450,715
1640995451,715
1640995452,715
1640995453,715
1640995454,715
1640995455,715
1640995456,715
1640995457,715
1640995458,715
1640995459,715
1640995460,717
1640995461,717
1640995462,717
1640995463,717
1640995464,717
1640995465,718
1640995466,718
1640995467,718
1640995468,718
1640995469,718
1640995470,717
1640995471,717
1640995472,717
1640995473,717
1640995474,717
1640995475,713
1640995476,713
1640995477,713
1640995478,713
1640995479,713
1640995480,714
1640995481,714
1640995482,714
1640995483,714
1640995484,714
1640995485,711
1640995486,711
1640995487,711
1640995488,711
1640995489,711
1640995490,713
1640995491,713
1640995492,713
1640995493,713
1640995494,713
1640995495,713
1640995496,713
1640995497,713
1640995498,713
1640995499,713
1640995500,713
1640995501,713
1640995502,713
1640995503,713
1640995504,713
1640995505,710
1640995506,710
1640995507,710
1640995508,710
1640995509,710
1640995510,709
1640995511,709
1640995512,709
1640995513,709
1640995514,709
1640995515,713
1640995516,713
1640995517,713
1640995518,713
1640995519,713
1640995520,713
1640995521,713
1640995522,713
1640995523,713
1640995524,713
1640995525,713
1640995526,713
1640995527,713
1640995528,713
1640995529,713
1640995530,714
1640995531,714
1640995532,714
1640995533,714
1640995534,714
1640995535,687
1640995536,687
1640995537,687
1640995538,687
1640995539,687
1640995540,0
1640995541,0
1640995542,0
1640995543,0
1640995544,0
1640995545,0
1640995546,0
1640995547,0
1640995548,0
1640995549,0
1640995550,0
1640995551,0
1640995552,0
1640995553,0
1640995554,0
1640995555,0
1640995556,0
1640995557,0
1640995558,0
1640995559,0
1640995560,0
1640995561,0
1640995562,0
1640995563,0
1640995564,0
1640995565,0
1640995566,0
1640995567,0
1640995568,0
1640995569,0
1640995570,0
1640995571,0
1640995572,0
1640995573,0
1640995574,0
1640995575,0
1640995576,0
1640995577,0
1640995578,0
1640995579,0
1640995580,0
1640995581,0
1640995582,0
1640995583,0
1640995584,0
1640995585,0
1640995586,0
1640995587,0
1640995588,0
1640995589,0
1640995590,0
1640995591,0
1640995592,0
1640995593,0
1640995594,0
1640995595,0
1640995596,0
1640995597,0
1640995598,0
1640995599,0
1640995600,0
1640995601,0
1640995602,0
1640995603,0
1640995604,0
1640995605,0
1640995606,0
1640995607,0
1640995608,0
1640995609,0
1640995610,0
1640995611,0
1640995612,0
1640995613,0
1640995614,0
1640995615,0
1640995616,0
1640995617,0
1640995618,0
1640995619,0
1640995620,0
1640995621,0
1640995622,0
1640995623,0
1640995624,0
1640995625,342
1640995626,342
1640995627,342
1640995628,342
1640995629,342
1640995630,342
1640995631,342
1640995632,342
1640995633,342
1640995634,342
1640995635,722
1640995636,722
1640995637,722
1640995638,722
1640995639,722
1640995640,719
1640995641,719
1640995642,719
1640995643,719
1640995644,719
1640995645,717
1640995646,717
1640995647,717
1640995648,717
1640995649,717
1640995650,715
1640995651,715
1640995652,715
1640995653,715
1640995654,715
1640995655,714
1640995656,714
1640995657,714
1640995658,714
1640995659,714
1640995660,713
1640995661,713
1640995662,713
1640995663,713
1640995664,713
1640995665,711
1640995666,711
1640995667,711
1640995668,711
1640995669,711
1640995670,711
1640995671,711
1640995672,711
1640995673,711
1640995674,711
1640995675,711
1640995676,711
1640995677,711
1640995678,711
1640995679,711
1640995680,711
1640995681,711
1640995682,711
1640995683,711
1640995684,711
1640995685,712
1640995686,712
1640995687,712
1640995688,712
1640995689,712
1640995690,712
1640995691,712
1640995692,712
1640995693,712
1640995694,712
1640995695,712
1640995696,712
1640995697,712
1640995698,712
1640995699,712
1640995700,710
1640995701,710
1640995702,710
1640995703,710
1640995704,710
1640995705,711
1640995706,711
1640995707,711
1640995708,711
1640995709,711
1640995710,710
1640995711,710
1640995712,710
1640995713,710
1640995714,710
1640995715,709
1640995716,709
1640995717,709
1640995718,709
1640995719,709
1640995720,699
1640995721,699
1640995722,699
1640995723,699
1640995724,699
1640995725,0
1640995726,0
1640995727,0
1640995728,0
1640995729,0
1640995730,0
1640995731,0
1640995732,0
1640995733,0
1640995734,0
1640995735,0
1640995736,0
1640995737,0
1640995738,0
1640995739,0
1640995740,0
1640995741,0
1640995742,0
1640995743,0
1640995744,0
1640995745,0
1640995746,0
1640995747,0
1640995748,0
1640995749,0
1640995750,0
1640995751,0
1640995752,0
1640995753,0
1640995754,0
1640995755,0
1640995756,0
1640995757,0
1640995758,0
1640995759,0
1640995760,0
1640995761,0
1640995762,0
1640995763,0
1640995764,0
1640995765,0
1640995766,0
1640995767,0
1640995768,0
1640995769,0
1640995770,0
1640995771,0
1640995772,0
1640995773,0
1640995774,0
1640995775,0
1640995776,0
1640995777,0
1640995778,0
1640995779,0
1640995780,0
1640995781,0
1640995782,0
1640995783,0
1640995784,0
1640995785,0
1640995786,0
1640995787,0
1640995788,0
1640995789,0
1640995790,0
1640995791,0
1640995792,0
1640995793,0
1640995794,0
1640995795,0
1640995796,0
1640995797,0
1640995798,0
1640995799,0
1640995800,0
1640995801,0
1640995802,0
1640995803,0
1640995804,0
1640995805,549
1640995806,549
1640995807,549
1640995808,549
1640995809,549
1640995810,721
1640995811,721
1640995812,721
1640995813,721
1640995814,721
1640995815,717
1640995816,717
1640995817,717
1640995818,717
1640995819,717
1640995820,715
1640995821,715
1640995822,715
1640995823,715
1640995824,715
1640995825,713
1640995826,713
1640995827,713
1640995828,713
1640995829,713
1640995830,713
1640995831,713
1640995832,713
1640995833,713
1640995834,713
1640995835,711
1640995836,711
1640995837,711
1640995838,711
1640995839,711
1640995840,712
1640995841,712
1640995842,712
1640995843,712
1640995844,712
1640995845,713
1640995846,713
1640995847,713
1640995848,713
1640995849,713
1640995850,712
1640995851,712
1640995852,712
1640995853,712
1640995854,712
1640995855,713
1640995856,713
1640995857,713
1640995858,713
1640995859,713
1640995860,713
1640995861,713
1640995862,713
1640995863,713
1640995864,713
1640995865,713
1640995866,713
1640995867,713
1640995868,713
1640995869,713
1640995870,712
1640995871,712
1640995872,712
1640995873,712
1640995874,712
1640995875,712
1640995876,712
1640995877,712
1640995878,712
1640995879,712
1640995880,712
1640995881,712
1640995882,712
1640995883,712
1640995884,712
1640995885,712
1640995886,712
1640995887,712
1640995888,712
1640995889,712
1640995890,707
1640995891,707
1640995892,707
1640995893,707
1640995894,707
1640995895,707
1640995896,707
1640995897,707
1640995898,707
1640995899,707
1640995900,709
1640995901,709
1640995902,709
1640995903,709
1640995904,709
1640995905,700
1640995906,700
1640995907,700
1640995908,700
1640995909,700
1640995910,0
1640995911,0
1640995912,0
1640995913,0
1640995914,0
1640995915,0
1640995916,0
1640995917,0
1640995918,0
1640995919,0
1640995920,0
1640995921,0
1640995922,0
1640995923,0
1640995924,0
1640995925,0
1640995926,0
1640995927,0
1640995928,0
1640995929,0
1640995930,0
1640995931,0
1640995932,0
1640995933,0
1640995934,0
1640995935,0
1640995936,0
1640995937,0
1640995938,0
1640995939,0
1640995940,0
1640995941,0
1640995942,0
1640995943,0
1640995944,0
1640995945,0
1640995946,0
1640995947,0
1640995948,0
1640995949,0
1640995950,0
1640995951,0
1640995952,0
1640995953,0
1640995954,0
1640995955,0
1640995956,0
1640995957,0
1640995958,0
1640995959,0
1640995960,0
1640995961,0
1640995962,0
1640995963,0
1640995964,0
1640995965,0
1640995966,0
1640995967,0
1640995968,0
1640995969,0
1640995970,663
1640995971,663
1640995972,663
1640995973,663
1640995974,663
1640995975,711
1640995976,711
1640995977,711
1640995978,711
1640995979,711
1640995980,708
1640995981,708
1640995982,708
1640995983,708
1640995984,708
1640995985,707
1640995986,707
1640995987,707
1640995988,707
1640995989,707
1640995990,706
1640995991,706
1640995992,706
1640995993,706
1640995994,706
1640995995,706
1640995996,706
1640995997,706
1640995998,706
1640995999,706
1640996000,706
1640996001,706
1640996002,706
1640996003,706
1640996004,706
1640996005,705
1640996006,705
1640996007,705
1640996008,705
1640996009,705
1640996010,704
1640996011,704
1640996012,704
1640996013,704
1640996014,704
1640996015,703
1640996016,703
1640996017,703
1640996018,703
1640996019,703
1640996020,703
1640996021,703
1640996022,703
1640996023,703
1640996024,703
1640996025,703
1640996026,703
1640996027,703
1640996028,703
1640996029,703
1640996030,704
1640996031,704
1640996032,704
1640996033,704
1640996034,704
1640996035,706
1640996036,706
1640996037,706
1640996038,706
1640996039,706
1640996040,706
1640996041,706
1640996042,706
1640996043,706
1640996044,706
1640996045,705
1640996046,705
1640996047,705
1640996048,705
1640996049,705
1640996050,705
1640996051,705
1640996052,705
1640996053,705
1640996054,705
1640996055,706
1640996056,706
1640996057,706
1640996058,706
1640996059,706
1640996060,706
1640996061,706
1640996062,706
1640996063,706
1640996064,706
1640996065,706
1640996066,706
1640996067,706
1640996068,706
1640996069,706
1640996070,706
1640996071,706
1640996072,706
1640996073,706
1640996074,706
1640996075,706
1640996076,706
1640996077,706
1640996078,706
1640996079,706
1640996080,681
1640996081,681
1640996082,681
1640996083,681
1640996084,681
1640996085,705
1640996086,705
1640996087,705
1640996088,705
1640996089,705
1640996090,705
1640996091,705
1640996092,705
1640996093,705
1640996094,705
1640996095,704
1640996096,704
1640996097,704
1640996098,704
1640996099,704
1640996100,703
1640996101,703
1640996102,703
1640996103,703
1640996104,703
1640996105,704
1640996106,704
1640996107,704
1640996108,704
1640996109,704
1640996110,705
1640996111,705
1640996112,705
1640996113,705
1640996114,705
1640996115,706
1640996116,706
1640996117,706
1640996118,706
1640996119,706
1640996120,706
1640996121,706
1640996122,706
1640996123,706
1640996124,706
1640996125,697
1640996126,697
1640996127,697
1640996128,697
1640996129,697
1640996130,0
1640996131,0
1640996132,0
1640996133,0
1640996134,0
1640996135,0
1640996136,0
1640996137,0
1640996138,0
1640996139,0
1640996140,0
1640996141,0
1640996142,0
1640996143,0
1640996144,0
1640996145,0
1640996146,0
1640996147,0
1640996148,0
1640996149,0
1640996150,0
1640996151,0
1640996152,0
1640996153,0
1640996154,0
1640996155,0
1640996156,0
1640996157,0
1640996158,0
1640996159,0
1640996160,0
1640996161,0
1640996162,0
1640996163,0
1640996164,0
1640996165,0
1640996166,0
1640996167,0
1640996168,0
1640996169,0
1640996170,0
1640996171,0
1640996172,0
1640996173,0
1640996174,0
1640996175,0
1640996176,0
1640996177,0
1640996178,0
1640996179,0
1640996180,0
1640996181,0
1640996182,0
1640996183,0
1640996184,0
1640996185,0
1640996186,0
1640996187,0
1640996188,0
1640996189,0
1640996190,0
1640996191,0
1640996192,0
1640996193,0
1640996194,0
1640996195,0
1640996196,0
1640996197,0
1640996198,0
1640996199,0
1640996200,0
1640996201,0
1640996202,0
1640996203,0
1640996204,0
1640996205,0
1640996206,0
1640996207,0
1640996208,0
1640996209,0
1640996210,699
1640996211,699
1640996212,699
1640996213,699
1640996214,699
1640996215,712
1640996216,712
1640996217,712
1640996218,712
1640996219,712
1640996220,709
1640996221,709
1640996222,709
1640996223,709
1640996224,709
1640996225,709
1640996226,709
1640996227,709
1640996228,709
1640996229,709
1640996230,709
1640996231,709
1640996232,709
1640996233,709
1640996234,709
1640996235,709
1640996236,709
1640996237,709
1640996238,709
1640996239,709
1640996240,709
1640996241,709
1640996242,709
1640996243,709
1640996244,709
1640996245,708
1640996246,708
1640996247,708
1640996248,708
1640996249,708
1640996250,708
1640996251,708
1640996252,708
1640996253,708
1640996254,708
1640996255,709
1640996256,709
1640996257,709
1640996258,709
1640996259,709
1640996260,709
1640996261,709
1640996262,709
1640996263,709
1640996264,709
1640996265,709
1640996266,709
1640996267,709
1640996268,709
1640996269,709
1640996270,709
1640996271,709
1640996272,709
1640996273,709
1640996274,709
1640996275,705
1640996276,705
1640996277,705
1640996278,705
1640996279,705
1640996280,706
1640996281,706
1640996282,706
1640996283,706
1640996284,706
1640996285,706
1640996286,706
1640996287,706
1640996288,706
1640996289,706
1640996290,705
1640996291,705
1640996292,705
1640996293,705
1640996294,705
1640996295,706
1640996296,706
1640996297,706
1640996298,706
1640996299,706
1640996300,707
1640996301,707
1640996302,707
1640996303,707
1640996304,707
1640996305,706
1640996306,706
1640996307,706
1640996308,706
1640996309,706
1640996310,706
1640996311,706
1640996312,706
1640996313,706
1640996314,706
1640996315,705
1640996316,705
1640996317,705
1640996318,705
1640996319,705
1640996320,705
1640996321,705
1640996322,705
1640996323,705
1640996324,705
1640996325,707
1640996326,707
1640996327,707
1640996328,707
1640996329,707
1640996330,708
1640996331,708
1640996332,708
1640996333,708
1640996334,708
1640996335,709
1640996336,709
1640996337,709
1640996338,709
1640996339,709
1640996340,709
1640996341,709
1640996342,709
1640996343,709
1640996344,709
1640996345,709
1640996346,709
1640996347,709
1640996348,709
1640996349,709
1640996350,711
1640996351,711
1640996352,711
1640996353,711
1640996354,711
1640996355,713
1640996356,713
1640996357,713
1640996358,713
1640996359,713
1640996360,715
1640996361,715
1640996362,715
1640996363,715
1640996364,715
1640996365,699
1640996366,699
1640996367,699
1640996368,699
1640996369,699
1640996370,0
1640996371,0
1640996372,0
1640996373,0
1640996374,0
1640996375,0
1640996376,0
1640996377,0
1640996378,0
1640996379,0
1640996380,0
1640996381,0
1640996382,0
1640996383,0
1640996384,0
1640996385,0
1640996386,0
1640996387,0
1640996388,0
1640996389,0
1640996390,0
1640996391,0
1640996392,0
1640996393,0
1640996394,0
1640996395,0
1640996396,0
1640996397,0
1640996398,0
1640996399,0
1640996400,0
1640996401,0
1640996402,0
1640996403,0
1640996404,0
1640996405,0
1640996406,0
1640996407,0
1640996408,0
1640996409,0
1640996410,0
1640996411,0
1640996412,0
1640996413,0
1640996414,0
1640996415,0
1640996416,0
1640996417,0
1640996418,0
1640996419,0
1640996420,340
1640996421,340
1640996422,340
1640996423,340
1640996424,340
1640996425,710
1640996426,710
1640996427,710
1640996428,710
1640996429,710
1640996430,711
1640996431,711
1640996432,711
1640996433,711
1640996434,711
1640996435,709
1640996436,709
1640996437,709
1640996438,709
1640996439,709
1640996440,710
1640996441,710
1640996442,710
1640996443,710
1640996444,710
1640996445,708
1640996446,708
1640996447,708
1640996448,708
1640996449,708
1640996450,708
1640996451,708
1640996452,708
1640996453,708
1640996454,708
1640996455,707
1640996456,707
1640996457,707
1640996458,707
1640996459,707
1640996460,703
1640996461,703
1640996462,703
1640996463,703
1640996464,703
1640996465,704
1640996466,704
1640996467,704
1640996468,704
1640996469,704
1640996470,707
1640996471,707
1640996472,707
1640996473,707
1640996474,707
1640996475,699
1640996476,699
1640996477,699
1640996478,699
1640996479,699
1640996480,0
1640996481,0
1640996482,0
1640996483,0
1640996484,0
1640996485,0
1640996486,0
1640996487,0
1640996488,0
1640996489,0
1640996490,0
1640996491,0
1640996492,0
1640996493,0
1640996494,0
1640996495,0
1640996496,0
1640996497,0
1640996498,0
1640996499,0
1640996500,0
1640996501,0
1640996502,0
1640996503,0
1640996504,0
1640996505,0
1640996506,0
1640996507,0
1640996508,0
1640996509,0
1640996510,0
1640996511,0
1640996512,0
1640996513,0
1640996514,0
1640996515,0
1640996516,0
1640996517,0
1640996518,0
1640996519,0
1640996520,0
1640996521,0
1640996522,0
1640996523,0
1640996524,0
1640996525,0
1640996526,0
1640996527,0
1640996528,0
1640996529,0
1640996530,0
1640996531,0
1640996532,0
1640996533,0
1640996534,0
1640996535,0
1640996536,0
1640996537,0
1640996538,0
1640996539,0
1640996540,0
1640996541,0
1640996542,0
1640996543,0
1640996544,0
1640996545,0
1640996546,0
1640996547,0
1640996548,0
1640996549,0
1640996550,707
1640996551,707
1640996552,707
1640996553,707
1640996554,707
1640996555,707
1640996556,707
1640996557,707
1640996558,707
1640996559,707
1640996560,705
1640996561,705
1640996562,705
1640996563,705
1640996564,705
1640996565,703
1640996566,703
1640996567,703
1640996568,703
1640996569,703
1640996570,701
1640996571,701
1640996572,701
1640996573,701
1640996574,701
1640996575,700
1640996576,700
1640996577,700
1640996578,700
1640996579,700
1640996580,703
1640996581,703
1640996582,703
1640996583,703
1640996584,703
1640996585,703
1640996586,703
1640996587,703
1640996588,703
1640996589,703
1640996590,702
1640996591,702
1640996592,702
1640996593,702
1640996594,702
1640996595,702
1640996596,702
1640996597,702
1640996598,702
1640996599,702
1640996600,705
1640996601,705
1640996602,705
1640996603,705
1640996604,705
1640996605,704
1640996606,704
1640996607,704
1640996608,704
1640996609,704
1640996610,705
1640996611,705
1640996612,705
1640996613,705
1640996614,705
1640996615,705
1640996616,705
1640996617,705
1640996618,705
1640996619,705
1640996620,695
1640996621,695
1640996622,695
1640996623,695
1640996624,695
1640996625,0
1640996626,0
1640996627,0
1640996628,0
1640996629,0
1640996630,0
1640996631,0
1640996632,0
1640996633,0
1640996634,0
1640996635,0
1640996636,0
1640996637,0
1640996638,0
1640996639,0
1640996640,0
1640996641,0
1640996642,0
1640996643,0
1640996644,0
1640996645,0
1640996646,0
1640996647,0
1640996648,0
1640996649,0
1640996650,0
1640996651,0
1640996652,0
1640996653,0
1640996654,0
1640996655,0
1640996656,0
1640996657,0
1640996658,0
1640996659,0
1640996660,0
1640996661,0
1640996662,0
1640996663,0
1640996664,0
1640996665,0
1640996666,0
1640996667,0
1640996668,0
1640996669,0
1640996670,0
1640996671,0
1640996672,0
1640996673,0
1640996674,0
1640996675,0
1640996676,0
1640996677,0
1640996678,0
1640996679,0
1640996680,0
1640996681,0
1640996682,0
1640996683,0
1640996684,0
1640996685,0
1640996686,0
1640996687,0
1640996688,0
1640996689,0
1640996690,0
1640996691,0
1640996692,0
1640996693,0
1640996694,0
1640996695,0
1640996696,0
1640996697,0
1640996698,0
1640996699,0
1640996700,0
1640996701,0
1640996702,0
1640996703,0
1640996704,0
1640996705,0
1640996706,0
1640996707,0
1640996708,0
1640996709,0
1640996710,0
1640996711,0
1640996712,0
1640996713,0
1640996714,0
1640996715,0
1640996716,0
1640996717,0
1640996718,0
1640996719,0
1640996720,0
1640996721,0
1640996722,0
1640996723,0
1640996724,0
1640996725,0
1640996726,0
1640996727,0
1640996728,0
1640996729,0
1640996730,0
1640996731,0
1640996732,0
1640996733,0
1640996734,0
1640996735,0
1640996736,0
1640996737,0
1640996738,0
1640996739,0
1640996740,0
1640996741,0
1640996742,0
1640996743,0
1640996744,0
1640996745,0
1640996746,0
1640996747,0
1640996748,0
1640996749,0
1640996750,0
1640996751,0
1640996752,0
1640996753,0
1640996754,0
1640996755,0
1640996756,0
1640996757,0
1640996758,0
1640996759,0
1640996760,0
1640996761,0
1640996762,0
1640996763,0
1640996764,0
1640996765,0
1640996766,0
1640996767,0
1640996768,0
1640996769,0
1640996770,0
1640996771,0
1640996772,0
1640996773,0
1640996774,0
1640996775,0
1640996776,0
1640996777,0
1640996778,0
1640996779,0
1640996780,0
1640996781,0
1640996782,0
1640996783,0
1640996784,0
1640996785,0
1640996786,0
1640996787,0
1640996788,0
1640996789,0
1640996790,710
1640996791,710
1640996792,710
1640996793,710
1640996794,710
1640996795,712
1640996796,712
1640996797,712
1640996798,712
1640996799,712
1640996800,710
1640996801,710
1640996802,710
1640996803,710
1640996804,710
1640996805,708
1640996806,708
1640996807,708
1640996808,708
1640996809,708
1640996810,708
1640996811,708
1640996812,708
1640996813,708
1640996814,708
1640996815,706
1640996816,706
1640996817,706
1640996818,706
1640996819,706
1640996820,705
1640996821,705
1640996822,705
1640996823,705
1640996824,705
1640996825,704
1640996826,704
1640996827,704
1640996828,704
1640996829,704
1640996830,704
1640996831,704
1640996832,704
1640996833,704
1640996834,704
1640996835,704
1640996836,704
1640996837,704
1640996838,704
1640996839,704
1640996840,707
1640996841,707
1640996842,707
1640996843,707
1640996844,707
1640996845,712
1640996846,712
1640996847,712
1640996848,712
1640996849,712
1640996850,711
1640996851,711
1640996852,711
1640996853,711
1640996854,711
1640996855,711
1640996856,711
1640996857,711
1640996858,711
1640996859,711
1640996860,712
1640996861,712
1640996862,712
1640996863,712
1640996864,712
1640996865,712
1640996866,712
1640996867,712
1640996868,712
1640996869,712
1640996870,712
1640996871,712
1640996872,712
1640996873,712
1640996874,712
1640996875,712
1640996876,712
1640996877,712
1640996878,712
1640996879,712
1640996880,699
1640996881,699
1640996882,699
1640996883,699
1640996884,699
1640996885,0
1640996886,0
1640996887,0
1640996888,0
1640996889,0
1640996890,0
1640996891,0
1640996892,0
1640996893,0
1640996894,0
1640996895,0
1640996896,0
1640996897,0
1640996898,0
1640996899,0
1640996900,0
1640996901,0
1640996902,0
1640996903,0
1640996904,0
1640996905,0
1640996906,0
1640996907,0
1640996908,0
1640996909,0
1640996910,0
1640996911,0
1640996912,0
1640996913,0
1640996914,0
1640996915,0
1640996916,0
1640996917,0
1640996918,0
1640996919,0
1640996920,0
1640996921,0
1640996922,0
1640996923,0
1640996924,0
1640996925,0
1640996926,0
1640996927,0
1640996928,0
1640996929,0
1640996930,0
1640996931,0
1640996932,0
1640996933,0
1640996934,0
1640996935,0
1640996936,0
1640996937,0
1640996938,0
1640996939,0
1640996940,0
1640996941,0
1640996942,0
1640996943,0
1640996944,0
1640996945,0
1640996946,0
1640996947,0
1640996948,0
1640996949,0
1640996950,0
1640996951,0
1640996952,0
1640996953,0
1640996954,0
1640996955,0
1640996956,0
1640996957,0
1640996958,0
1640996959,0
1640996960,0
1640996961,0
1640996962,0
1640996963,0
1640996964,0
1640996965,0
1640996966,0
1640996967,0
1640996968,0
1640996969,0
1640996970,0
1640996971,0
1640996972,0
1640996973,0
1640996974,0
1640996975,716
1640996976,716
1640996977,716
1640996978,716
1640996979,716
1640996980,695
1640996981,695
1640996982,695
1640996983,695
1640996984,695
1640996985,714
1640996986,714
1640996987,714
1640996988,714
1640996989,714
1640996990,712
1640996991,712
1640996992,712
1640996993,712
1640996994,712
1640996995,712
1640996996,712
1640996997,712
1640996998,712
1640996999,712
1640997000,712
1640997001,712
1640997002,712
1640997003,712
1640997004,712
1640997005,710
1640997006,710
1640997007,710
1640997008,710
1640997009,710
1640997010,705
1640997011,705
1640997012,705
1640997013,705
1640997014,705
1640997015,700
1640997016,700
1640997017,700
1640997018,700
1640997019,700
1640997020,698
1640997021,698
1640997022,698
1640997023,698
1640997024,698
1640997025,698
1640997026,698
1640997027,698
1640997028,698
1640997029,698
1640997030,702
1640997031,702
1640997032,702
1640997033,702
1640997034,702
1640997035,702
1640997036,702
1640997037,702
1640997038,702
1640997039,702
1640997040,703
1640997041,703
1640997042,703
1640997043,703
1640997044,703
1640997045,703
1640997046,703
1640997047,703
1640997048,703
1640997049,703
1640997050,704
1640997051,704
1640997052,704
1640997053,704
1640997054,704
1640997055,704
1640997056,704
1640997057,704
1640997058,704
1640997059,704
1640997060,704
1640997061,704
1640997062,704
1640997063,704
1640997064,704
1640997065,705
1640997066,705
1640997067,705
1640997068,705
1640997069,705
1640997070,705
1640997071,705
1640997072,705
1640997073,705
1640997074,705
1640997075,705
1640997076,705
1640997077,705
1640997078,705
1640997079,705
1640997080,704
1640997081,704
1640997082,704
1640997083,704
1640997084,704
1640997085,672
1640997086,672
1640997087,672
1640997088,672
1640997089,672
1640997090,0
1640997091,0
1640997092,0
1640997093,0
1640997094,0
1640997095,0
1640997096,0
1640997097,0
1640997098,0
1640997099,0
1640997100,0
1640997101,0
1640997102,0
1640997103,0
1640997104,0
1640997105,0
1640997106,0
1640997107,0
1640997108,0
1640997109,0
1640997110,0
1640997111,0
1640997112,0
1640997113,0
1640997114,0
1640997115,0
1640997116,0
1640997117,0
1640997118,0
1640997119,0
1640997120,0
1640997121,0
1640997122,0
1640997123,0
1640997124,0
1640997125,0
1640997126,0
1640997127,0
1640997128,0
1640997129,0
1640997130,0
1640997131,0
1640997132,0
1640997133,0
1640997134,0
1640997135,0
1640997136,0
1640997137,0
1640997138,0
1640997139,0
1640997140,0
1640997141,0
1640997142,0
1640997143,0
1640997144,0
1640997145,0
1640997146,0
1640997147,0
1640997148,0
1640997149,0
1640997150,0
1640997151,0
1640997152,0
1640997153,0
1640997154,0
1640997155,0
1640997156,0
1640997157,0
1640997158,0
1640997159,0
1640997160,0
1640997161,0
1640997162,0
1640997163,0
1640997164,0
1640997165,0
1640997166,0
1640997167,0
1640997168,0
1640997169,0
1640997170,0
1640997171,0
1640997172,0
1640997173,0
1640997174,0
1640997175,0
1640997176,0
1640997177,0
1640997178,0
1640997179,0
1640997180,0
1640997181,0
1640997182,0
1640997183,0
1640997184,0
1640997185,0
1640997186,0
1640997187,0
1640997188,0
1640997189,0
1640997190,0
1640997191,0
1640997192,0
1640997193,0
1640997194,0
1640997195,0
1640997196,0
1640997197,0
