timestamp,power
,apparent
1640995216,2
1640995232,2
1640995248,2
1640995264,2
1640995280,2
1640995296,2
1640995312,2
1640995328,2
1640995344,2
1640995360,2
1640995376,2
1640995392,2
1640995408,2
1640995424,2
1640995440,2
1640995456,2
1640995472,2
1640995488,2
1640995504,2
1640995520,2
1640995536,2
1640995552,2
1640995568,2
1640995584,2
1640995600,2
1640995616,2
1640995632,2
1640995648,2
1640995664,2
1640995680,2
1640995696,2
1640995712,2
1640995728,2
1640995744,2
1640995760,2
1640995776,2
1640995792,2
1640995808,2
1640995824,2
1640995840,2
1640995856,2
1640995872,2
1640995888,2
1640995904,2
1640995920,2
1640995936,2
1640995952,2
1640995968,2
1640995984,2
1640996000,2
1640996016,2
1640996032,2
1640996048,2
1640996064,2
1640996080,2
1640996096,2
1640996112,2
1640996128,2
1640996144,2
1640996160,2
1640996176,2
1640996192,2
1640996208,2
1640996224,2
1640996240,2
1640996256,2
1640996272,2
1640996288,2
1640996304,2
1640996320,2
1640996336,2
1640996352,2
1640996368,2
1640996384,2
1640996400,2
1640996416,2
1640996432,2
1640996448,2
1640996464,2
1640996480,2
1640996496,2
1640996512,2
1640996528,2
1640996544,2
1640996560,2
1640996576,2
1640996592,2
1640996608,2
1640996624,2
1640996640,2
1640996656,2
1640996672,2
1640996688,2
1640996704,2
1640996720,2
1640996736,2
1640996752,2
1640996768,2
1640996784,2
1640996800,2
1640996816,2
1640996832,2
1640996848,2
1640996864,2
1640996880,2
1640996896,2
1640996912,2
1640996928,2
1640996944,75
1640996960,159
1640996976,153
1640996992,150
1640997008,144
1640997024,142
1640997040,140
1640997056,140
1640997072,139
1640997088,138
1640997104,137
1640997120,137
1640997136,136
1640997152,136
1640997168,136
1640997184,136
1640997200,136
1640997216,135
1640997232,135
1640997248,135
1640997264,135
1640997280,134
1640997296,134
1640997312,134
1640997328,134
1640997344,133
1640997360,133
1640997376,133
1640997392,134
1640997408,133
1640997424,133
1640997440,133
1640997456,133
1640997472,132
1640997488,132
1640997504,132
1640997520,132
1640997536,132
1640997552,132
1640997568,132
1640997584,131
1640997600,131
1640997616,130
1640997632,130
1640997648,130
1640997664,131
1640997680,131
1640997696,131
1640997712,131
1640997728,131
1640997744,131
1640997760,130
1640997776,130
1640997792,130
1640997808,131
1640997824,130
1640997840,130
1640997856,130
1640997872,130
1640997888,130
1640997904,130
1640997920,130
1640997936,130
1640997952,129
1640997968,129
1640997984,129
1640998000,129
1640998016,129
1640998032,129
1640998048,129
1640998064,129
1640998080,129
1640998096,128
1640998112,128
1640998128,128
1640998144,128
1640998160,128
1640998176,128
1640998192,128
1640998208,128
1640998224,128
1640998240,128
1640998256,128
1640998272,128
1640998288,129
1640998304,128
1640998320,128
1640998336,128
1640998352,128
1640998368,128
1640998384,129
1640998400,128
1640998416,128
1640998432,128
1640998448,128
1640998464,128
1640998480,128
1640998496,128
1640998512,128
1640998528,128
1640998544,127
1640998560,127
1640998576,128
1640998592,128
1640998608,128
1640998624,128
1640998640,128
1640998656,128
1640998672,128
1640998688,128
1640998704,127
1640998720,127
1640998736,127
1640998752,128
1640998768,127
1640998784,127
1640998800,127
1640998816,127
1640998832,124
1640998848,0
1640998864,0
1640998880,0
1640998896,0
1640998912,0
1640998928,0
1640998944,0
1640998960,0
1640998976,0
1640998992,0
1640999008,0
1640999024,0
1640999040,0
1640999056,0
1640999072,0
1640999088,0
1640999104,0
1640999120,0
1640999136,0
1640999152,0
1640999168,0
1640999184,0
1640999200,0
1640999216,0
1640999232,0
1640999248,0
1640999264,0
1640999280,0
1640999296,0
1640999312,0
1640999328,0
1640999344,0
1640999360,0
1640999376,0
1640999392,0
1640999408,0
1640999424,0
1640999440,0
1640999456,0
1640999472,0
1640999488,0
1640999504,0
1640999520,0
1640999536,0
1640999552,0
1640999568,0
1640999584,0
1640999600,0
1640999616,0
1640999632,0
1640999648,0
1640999664,0
1640999680,0
1640999696,0
1640999712,0
1640999728,0
1640999744,0
1640999760,0
1640999776,0
1640999792,0
1640999808,0
1640999824,0
1640999840,0
1640999856,0
1640999872,0
1640999888,0
1640999904,0
1640999920,0
1640999936,1
1640999952,1
1640999968,1
1640999984,1
1641000000,1
1641000016,1
1641000032,1
1641000048,1
1641000064,1
1641000080,1
1641000096,1
1641000112,1
1641000128,1
1641000144,1
1641000160,1
1641000176,1
1641000192,1
1641000208,1
1641000224,1
1641000240,1
1641000256,1
1641000272,1
1641000288,1
1641000304,1
1641000320,1
1641000336,1
1641000352,1
1641000368,1
1641000384,1
1641000400,1
1641000416,1
1641000432,1
1641000448,1
1641000464,1
1641000480,1
1641000496,1
1641000512,1
1641000528,1
1641000544,1
1641000560,1
1641000576,1
1641000592,1
1641000608,1
1641000624,1
1641000640,1
1641000656,1
1641000672,1
1641000688,1
1641000704,1
1641000720,1
1641000736,1
1641000752,1
1641000768,1
1641000784,1
1641000800,1
1641000816,1
1641000832,1
1641000848,1
1641000864,1
1641000880,1
1641000896,1
1641000912,1
1641000928,1
1641000944,1
1641000960,1
1641000976,1
1641000992,1
1641001008,1
1641001024,1
1641001040,1
1641001056,1
1641001072,1
1641001088,1
1641001104,1
1641001120,1
1641001136,1
1641001152,1
1641001168,1
1641001184,1
1641001200,1
1641001216,1
1641001232,1
1641001248,1
1641001264,1
1641001280,1
1641001296,1
1641001312,1
1641001328,1
1641001344,1
1641001360,1
1641001376,1
1641001392,1
1641001408,1
1641001424,1
1641001440,1
1641001456,1
1641001472,1
1641001488,1
1641001504,1
1641001520,1
1641001536,1
1641001552,1
1641001568,1
1641001584,1
1641001600,1
1641001616,1
1641001632,1
1641001648,1
1641001664,1
1641001680,1
1641001696,1
1641001712,1
1641001728,1
1641001744,1
1641001760,1
1641001776,1
1641001792,41
1641001808,152
1641001824,154
1641001840,152
1641001856,145
1641001872,143
1641001888,141
1641001904,140
1641001920,140
1641001936,138
1641001952,138
1641001968,137
1641001984,137
1641002000,137
1641002016,137
1641002032,136
1641002048,136
1641002064,136
1641002080,135
1641002096,135
1641002112,134
1641002128,134
1641002144,134
1641002160,134
1641002176,134
1641002192,134
1641002208,133
1641002224,133
1641002240,133
1641002256,133
1641002272,133
1641002288,133
1641002304,133
1641002320,133
1641002336,132
1641002352,132
1641002368,132
1641002384,132
1641002400,132
1641002416,131
1641002432,131
1641002448,131
1641002464,131
1641002480,130
1641002496,130
1641002512,130
1641002528,130
1641002544,130
1641002560,130
1641002576,130
1641002592,130
1641002608,130
1641002624,130
1641002640,130
1641002656,130
1641002672,130
1641002688,129
1641002704,129
1641002720,129
1641002736,130
1641002752,129
1641002768,129
1641002784,129
1641002800,129
1641002816,129
1641002832,130
1641002848,129
1641002864,129
1641002880,129
1641002896,129
1641002912,128
1641002928,128
1641002944,129
1641002960,128
1641002976,128
1641002992,128
1641003008,128
1641003024,128
1641003040,128
1641003056,128
1641003072,128
1641003088,128
1641003104,129
1641003120,128
1641003136,128
1641003152,128
1641003168,128
1641003184,128
1641003200,128
1641003216,128
1641003232,128
1641003248,129
1641003264,128
1641003280,128
1641003296,128
1641003312,128
1641003328,128
1641003344,128
1641003360,128
1641003376,128
1641003392,127
1641003408,127
1641003424,127
1641003440,127
1641003456,127
1641003472,128
1641003488,127
1641003504,127
1641003520,127
1641003536,127
1641003552,127
1641003568,127
1641003584,127
1641003600,99
1641003616,0
1641003632,0
1641003648,0
1641003664,0
1641003680,0
1641003696,0
1641003712,0
1641003728,0
1641003744,0
1641003760,0
1641003776,0
1641003792,0
1641003808,0
1641003824,0
1641003840,0
1641003856,0
1641003872,0
1641003888,0
1641003904,0
1641003920,0
1641003936,0
1641003952,0
1641003968,0
1641003984,0
1641004000,0
1641004016,0
1641004032,0
1641004048,0
1641004064,0
1641004080,0
1641004096,0
1641004112,0
1641004128,0
1641004144,0
1641004160,0
1641004176,0
1641004192,0
1641004208,0
1641004224,0
1641004240,0
1641004256,0
1641004272,0
1641004288,0
1641004304,0
1641004320,0
1641004336,0
1641004352,0
1641004368,0
1641004384,0
1641004400,0
1641004416,0
1641004432,0
1641004448,0
1641004464,0
1641004480,0
1641004496,0
1641004512,0
1641004528,0
1641004544,0
1641004560,0
1641004576,0
1641004592,0
1641004608,0
1641004624,0
1641004640,0
1641004656,0
1641004672,0
1641004688,0
1641004704,0
1641004720,0
1641004736,0
1641004752,0
1641004768,0
1641004784,0
1641004800,0
1641004816,0
1641004832,0
1641004848,0
1641004864,0
1641004880,0
1641004896,0
1641004912,0
1641004928,0
1641004944,0
1641004960,0
1641004976,0
1641004992,0
1641005008,0
1641005024,0
1641005040,0
1641005056,0
1641005072,0
1641005088,0
1641005104,0
1641005120,0
1641005136,0
1641005152,0
1641005168,0
1641005184,0
1641005200,0
1641005216,2
1641005232,2
1641005248,2
1641005264,2
1641005280,2
1641005296,2
1641005312,2
1641005328,2
1641005344,2
1641005360,2
1641005376,2
1641005392,2
1641005408,2
1641005424,2
1641005440,2
1641005456,2
1641005472,2
1641005488,2
1641005504,2
1641005520,2
1641005536,2
1641005552,2
1641005568,2
1641005584,2
1641005600,2
1641005616,2
1641005632,2
1641005648,2
1641005664,2
1641005680,2
1641005696,2
1641005712,2
1641005728,2
1641005744,2
1641005760,2
1641005776,2
1641005792,2
1641005808,2
1641005824,2
1641005840,2
1641005856,2
1641005872,2
1641005888,2
1641005904,2
1641005920,2
1641005936,2
1641005952,2
1641005968,2
1641005984,2
1641006000,2
1641006016,2
1641006032,2
1641006048,2
1641006064,2
1641006080,2
1641006096,2
1641006112,2
1641006128,2
1641006144,2
1641006160,2
1641006176,2
1641006192,2
1641006208,2
1641006224,2
1641006240,2
1641006256,2
1641006272,2
1641006288,2
1641006304,2
1641006320,2
1641006336,2
1641006352,2
1641006368,2
1641006384,2
1641006400,2
1641006416,2
1641006432,2
1641006448,2
1641006464,2
1641006480,2
1641006496,2
1641006512,2
1641006528,2
1641006544,2
1641006560,2
1641006576,2
1641006592,2
1641006608,2
1641006624,2
1641006640,2
1641006656,2
1641006672,2
1641006688,2
1641006704,2
1641006720,2
1641006736,2
1641006752,2
1641006768,2
1641006784,2
1641006800,2
1641006816,2
1641006832,2
1641006848,2
1641006864,2
1641006880,2
1641006896,2
1641006912,2
1641006928,2
1641006944,75
1641006960,159
1641006976,153
1641006992,150
1641007008,144
1641007024,142
1641007040,140
1641007056,140
1641007072,139
1641007088,138
1641007104,137
1641007120,137
1641007136,136
1641007152,136
1641007168,136
1641007184,136
1641007200,136
1641007216,135
1641007232,135
1641007248,135
1641007264,135
1641007280,134
1641007296,134
1641007312,134
1641007328,134
1641007344,133
1641007360,133
1641007376,133
1641007392,134
1641007408,133
1641007424,133
1641007440,133
1641007456,133
1641007472,132
1641007488,132
1641007504,132
1641007520,132
1641007536,132
1641007552,132
1641007568,132
1641007584,131
1641007600,131
1641007616,130
1641007632,130
1641007648,130
1641007664,131
1641007680,131
1641007696,131
1641007712,131
1641007728,131
1641007744,131
1641007760,130
1641007776,130
1641007792,130
1641007808,131
1641007824,130
1641007840,130
1641007856,130
1641007872,130
1641007888,130
1641007904,130
1641007920,130
1641007936,130
1641007952,129
1641007968,129
1641007984,129
1641008000,129
1641008016,129
1641008032,129
1641008048,129
1641008064,129
1641008080,129
1641008096,128
1641008112,128
1641008128,128
1641008144,128
1641008160,128
1641008176,128
1641008192,128
1641008208,128
1641008224,128
1641008240,128
1641008256,128
1641008272,128
1641008288,129
1641008304,128
1641008320,128
1641008336,128
1641008352,128
1641008368,128
1641008384,129
1641008400,128
1641008416,128
1641008432,128
1641008448,128
1641008464,128
1641008480,128
1641008496,128
1641008512,128
1641008528,128
1641008544,127
1641008560,127
1641008576,128
1641008592,128
1641008608,128
1641008624,128
1641008640,128
1641008656,128
1641008672,128
1641008688,128
1641008704,127
1641008720,127
1641008736,127
1641008752,128
1641008768,127
1641008784,127
1641008800,127
1641008816,127
1641008832,124
1641008848,0
1641008864,0
1641008880,0
1641008896,0
1641008912,0
1641008928,0
1641008944,0
1641008960,0
1641008976,0
1641008992,0
1641009008,0
1641009024,0
1641009040,0
1641009056,0
1641009072,0
1641009088,0
1641009104,0
1641009120,0
1641009136,0
1641009152,0
1641009168,0
1641009184,0
1641009200,0
1641009216,0
1641009232,0
1641009248,0
1641009264,0
1641009280,0
1641009296,0
1641009312,0
1641009328,0
1641009344,0
1641009360,0
1641009376,0
1641009392,0
1641009408,0
1641009424,0
1641009440,0
1641009456,0
1641009472,0
1641009488,0
1641009504,0
1641009520,0
1641009536,0
1641009552,0
1641009568,0
1641009584,0
1641009600,0
1641009616,0
1641009632,0
1641009648,0
1641009664,0
1641009680,0
1641009696,0
1641009712,0
1641009728,0
1641009744,0
1641009760,0
1641009776,0
1641009792,0
1641009808,0
1641009824,0
1641009840,0
1641009856,0
1641009872,0
1641009888,0
1641009904,0
1641009920,0
1641009936,1
1641009952,1
1641009968,1
1641009984,1
1641010000,1
1641010016,1
1641010032,1
1641010048,1
1641010064,1
1641010080,1
1641010096,1
1641010112,1
1641010128,1
1641010144,1
1641010160,1
1641010176,1
1641010192,1
1641010208,1
1641010224,1
1641010240,1
1641010256,1
1641010272,1
1641010288,1
1641010304,1
1641010320,1
1641010336,1
