timestamp,power
,apparent
1641024000,1
1641024001,1
1641024002,1
1641024003,1
1641024004,1
1641024005,1
1641024006,1
1641024007,1
1641024008,1
1641024009,1
1641024010,1
1641024011,1
1641024012,1
1641024013,1
1641024014,1
1641024015,0
1641024016,0
1641024017,0
1641024018,0
1641024019,0
1641024020,0
1641024021,0
1641024022,0
1641024023,0
1641024024,0
1641024025,0
1641024026,0
1641024027,0
1641024028,0
1641024029,0
1641024030,0
1641024031,0
1641024032,0
1641024033,0
1641024034,0
1641024035,32
1641024036,32
1641024037,32
1641024038,32
1641024039,32
1641024040,144
1641024041,144
1641024042,144
1641024043,144
1641024044,144
1641024045,100
1641024046,100
1641024047,100
1641024048,100
1641024049,100
1641024050,197
1641024051,197
1641024052,197
1641024053,197
1641024054,197
1641024055,191
1641024056,191
1641024057,191
1641024058,191
1641024059,191
1641024060,189
1641024061,189
1641024062,189
1641024063,189
1641024064,189
1641024065,186
1641024066,186
1641024067,186
1641024068,186
1641024069,186
1641024070,156
1641024071,156
1641024072,156
1641024073,156
1641024074,156
1641024075,147
1641024076,147
1641024077,147
1641024078,147
1641024079,147
1641024080,146
1641024081,146
1641024082,146
1641024083,146
1641024084,146
1641024085,142
1641024086,142
1641024087,142
1641024088,142
1641024089,142
1641024090,142
1641024091,142
1641024092,142
1641024093,142
1641024094,142
1641024095,142
1641024096,142
1641024097,142
1641024098,142
1641024099,142
1641024100,145
1641024101,145
1641024102,145
1641024103,145
1641024104,145
1641024105,142
1641024106,142
1641024107,142
1641024108,142
1641024109,142
1641024110,142
1641024111,142
1641024112,142
1641024113,142
1641024114,142
1641024115,142
1641024116,142
1641024117,142
1641024118,142
1641024119,142
1641024120,142
1641024121,142
1641024122,142
1641024123,142
1641024124,142
1641024125,145
1641024126,145
1641024127,145
1641024128,145
1641024129,145
1641024130,142
1641024131,142
1641024132,142
1641024133,142
1641024134,142
1641024135,142
1641024136,142
1641024137,142
1641024138,142
1641024139,142
1641024140,142
1641024141,142
1641024142,142
1641024143,142
1641024144,142
1641024145,145
1641024146,145
1641024147,145
1641024148,145
1641024149,145
1641024150,143
1641024151,143
1641024152,143
1641024153,143
1641024154,143
1641024155,143
1641024156,143
1641024157,143
1641024158,143
1641024159,143
1641024160,142
1641024161,142
1641024162,142
1641024163,142
1641024164,142
1641024165,143
1641024166,143
1641024167,143
1641024168,143
1641024169,143
1641024170,143
1641024171,143
1641024172,143
1641024173,143
1641024174,143
1641024175,142
1641024176,142
1641024177,142
1641024178,142
1641024179,142
1641024180,143
1641024181,143
1641024182,143
1641024183,143
1641024184,143
1641024185,143
1641024186,143
1641024187,143
1641024188,143
1641024189,143
1641024190,142
1641024191,142
1641024192,142
1641024193,142
1641024194,142
1641024195,143
1641024196,143
1641024197,143
1641024198,143
1641024199,143
1641024200,143
1641024201,143
1641024202,143
1641024203,143
1641024204,143
1641024205,143
1641024206,143
1641024207,143
1641024208,143
1641024209,143
1641024210,143
1641024211,143
1641024212,143
1641024213,143
1641024214,143
1641024215,143
1641024216,143
1641024217,143
1641024218,143
1641024219,143
1641024220,147
1641024221,147
1641024222,147
1641024223,147
1641024224,147
1641024225,144
1641024226,144
1641024227,144
1641024228,144
1641024229,144
1641024230,143
1641024231,143
1641024232,143
1641024233,143
1641024234,143
1641024235,143
1641024236,143
1641024237,143
1641024238,143
1641024239,143
1641024240,143
1641024241,143
1641024242,143
1641024243,143
1641024244,143
1641024245,144
1641024246,144
1641024247,144
1641024248,144
1641024249,144
1641024250,144
1641024251,144
1641024252,144
1641024253,144
1641024254,144
1641024255,145
1641024256,145
1641024257,145
1641024258,145
1641024259,145
1641024260,147
1641024261,147
1641024262,147
1641024263,147
1641024264,147
1641024265,143
1641024266,143
1641024267,143
1641024268,143
1641024269,143
1641024270,143
1641024271,143
1641024272,143
1641024273,143
1641024274,143
1641024275,145
1641024276,145
1641024277,145
1641024278,145
1641024279,145
1641024280,141
1641024281,141
1641024282,141
1641024283,141
1641024284,141
1641024285,144
1641024286,144
1641024287,144
1641024288,144
1641024289,144
1641024290,145
1641024291,145
1641024292,145
1641024293,145
1641024294,145
1641024295,143
1641024296,143
1641024297,143
1641024298,143
1641024299,143
1641024300,141
1641024301,141
1641024302,141
1641024303,141
1641024304,141
1641024305,140
1641024306,140
1641024307,140
1641024308,140
1641024309,140
1641024310,140
1641024311,140
1641024312,140
1641024313,140
1641024314,140
1641024315,141
1641024316,141
1641024317,141
1641024318,141
1641024319,141
1641024320,156
1641024321,156
1641024322,156
1641024323,156
1641024324,156
1641024325,156
1641024326,156
1641024327,156
1641024328,156
1641024329,156
1641024330,174
1641024331,174
1641024332,174
1641024333,174
1641024334,174
1641024335,166
1641024336,166
1641024337,166
1641024338,166
1641024339,166
1641024340,172
1641024341,172
1641024342,172
1641024343,172
1641024344,172
1641024345,166
1641024346,166
1641024347,166
1641024348,166
1641024349,166
1641024350,151
1641024351,151
1641024352,151
1641024353,151
1641024354,151
1641024355,151
1641024356,151
1641024357,151
1641024358,151
1641024359,151
1641024360,151
1641024361,151
1641024362,151
1641024363,151
1641024364,151
1641024365,155
1641024366,155
1641024367,155
1641024368,155
1641024369,155
1641024370,156
1641024371,156
1641024372,156
1641024373,156
1641024374,156
1641024375,154
1641024376,154
1641024377,154
1641024378,154
1641024379,154
1641024380,155
1641024381,155
1641024382,155
1641024383,155
1641024384,155
1641024385,154
1641024386,154
1641024387,154
1641024388,154
1641024389,154
1641024390,148
1641024391,148
1641024392,148
1641024393,148
1641024394,148
1641024395,150
1641024396,150
1641024397,150
