,power
timestamp,active
1640996595,0.0211
1640996596,0.0211
1640996597,0.0211
1640996598,0.0211
1640996599,0.0211
1640996600,0.0211
1640996601,0.0211
1640996602,0.0211
1640996603,0.0211
1640996604,0.0211
1640996605,0.0211
1640996606,0.0211
1640996607,0.0211
1640996608,0.0211
1640996609,0.0211
1640996610,0.0211
1640996611,0.0211
1640996612,0.0211
1640996613,0.0211
1640996614,0.0211
1640996615,0.0211
1640996616,0.0211
1640996617,0.0211
1640996618,0.0211
1640996619,0.0211
1640996620,0.0211
1640996621,0.0211
1640996622,0.0211
1640996623,0.0211
1640996624,0.0211
1640996625,0.0220
1640996626,0.0220
1640996627,0.0220
1640996628,0.0220
1640996629,0.0220
1640996630,0.0220
1640996631,0.0220
1640996632,0.0220
1640996633,0.0220
1640996634,0.0220
1640996635,0.0220
1640996636,0.0220
1640996637,0.0220
1640996638,0.0220
1640996639,0.0220
1640996640,0.0220
1640996641,0.0220
1640996642,0.0220
1640996643,0.0220
1640996644,0.0220
1640996645,0.0220
1640996646,0.0220
1640996647,0.0220
1640996648,0.0220
1640996649,0.0220
1640996650,0.0220
1640996651,0.0220
1640996652,0.0220
1640996653,0.0220
1640996654,0.0220
1640996655,0.0299
1640996656,0.0299
1640996657,0.0299
1640996658,0.0299
1640996659,0.0299
1640996660,0.0299
1640996661,0.0299
1640996662,0.0299
1640996663,0.0299
1640996664,0.0299
1640996665,0.0299
1640996666,0.0299
1640996667,0.0299
1640996668,0.0299
1640996669,0.0299
1640996670,0.0299
1640996671,0.0299
1640996672,0.0299
1640996673,0.0299
1640996674,0.0299
1640996675,0.0299
1640996676,0.0299
1640996677,0.0299
1640996678,0.0299
1640996679,0.0299
1640996680,0.0482
1640996681,0.0482
1640996682,0.0482
1640996683,0.0482
1640996684,0.0482
1640996685,0.0449
1640996686,0.0449
1640996687,0.0449
1640996688,0.0449
1640996689,0.0449
1640996690,0.0450
1640996691,0.0450
1640996692,0.0450
1640996693,0.0450
1640996694,0.0450
1640996695,0.0431
1640996696,0.0431
1640996697,0.0431
1640996698,0.0431
1640996699,0.0431
1640996700,0.0438
1640996701,0.0438
1640996702,0.0438
1640996703,0.0438
1640996704,0.0438
1640996705,0.0438
1640996706,0.0438
1640996707,0.0438
1640996708,0.0438
1640996709,0.0438
1640996710,0.0453
1640996711,0.0453
1640996712,0.0453
1640996713,0.0453
1640996714,0.0453
1640996715,0.0442
1640996716,0.0442
1640996717,0.0442
1640996718,0.0442
1640996719,0.0442
1640996720,0.0447
1640996721,0.0447
1640996722,0.0447
1640996723,0.0447
1640996724,0.0447
1640996725,0.0424
1640996726,0.0424
1640996727,0.0424
1640996728,0.0424
1640996729,0.0424
1640996730,0.0252
1640996731,0.0252
1640996732,0.0252
1640996733,0.0252
1640996734,0.0252
1640996735,0.0309
1640996736,0.0309
1640996737,0.0309
1640996738,0.0309
1640996739,0.0309
1640996740,0.0172
1640996741,0.0172
1640996742,0.0172
1640996743,0.0172
1640996744,0.0172
1640996745,0.0236
1640996746,0.0236
1640996747,0.0236
1640996748,0.0236
1640996749,0.0236
1640996750,0.0168
1640996751,0.0168
1640996752,0.0168
1640996753,0.0168
1640996754,0.0168
1640996755,0.0230
1640996756,0.0230
1640996757,0.0230
1640996758,0.0230
1640996759,0.0230
1640996760,0.0240
1640996761,0.0240
1640996762,0.0240
1640996763,0.0240
1640996764,0.0240
1640996765,0.0205
1640996766,0.0205
1640996767,0.0205
1640996768,0.0205
1640996769,0.0205
1640996770,0.0217
1640996771,0.0217
1640996772,0.0217
1640996773,0.0217
1640996774,0.0217
1640996775,0.0228
1640996776,0.0228
1640996777,0.0228
1640996778,0.0228
1640996779,0.0228
1640996780,0.0177
1640996781,0.0177
1640996782,0.0177
1640996783,0.0177
1640996784,0.0177
1640996785,0.0275
1640996786,0.0275
1640996787,0.0275
1640996788,0.0275
1640996789,0.0275
1640996790,0.0278
1640996791,0.0278
1640996792,0.0278
1640996793,0.0278
1640996794,0.0278
1640996795,0.0291
1640996796,0.0291
1640996797,0.0291
1640996798,0.0291
1640996799,0.0291
1640996800,0.0259
1640996801,0.0259
1640996802,0.0259
1640996803,0.0259
1640996804,0.0259
1640996805,0.0233
1640996806,0.0233
1640996807,0.0233
1640996808,0.0233
1640996809,0.0233
1640996810,0.0271
1640996811,0.0271
1640996812,0.0271
1640996813,0.0271
1640996814,0.0271
1640996815,0.0245
1640996816,0.0245
1640996817,0.0245
1640996818,0.0245
1640996819,0.0245
1640996820,0.0223
1640996821,0.0223
1640996822,0.0223
1640996823,0.0223
1640996824,0.0223
1640996825,0.0169
1640996826,0.0169
1640996827,0.0169
1640996828,0.0169
1640996829,0.0169
1640996830,0.0167
1640996831,0.0167
1640996832,0.0167
1640996833,0.0167
1640996834,0.0167
1640996835,0.0165
1640996836,0.0165
1640996837,0.0165
1640996838,0.0165
1640996839,0.0165
1640996840,0.0165
1640996841,0.0165
1640996842,0.0165
1640996843,0.0165
1640996844,0.0165
1640996845,0.0163
1640996846,0.0163
1640996847,0.0163
1640996848,0.0163
1640996849,0.0163
1640996850,0.0161
1640996851,0.0161
1640996852,0.0161
1640996853,0.0161
1640996854,0.0161
1640996855,0.0192
1640996856,0.0192
1640996857,0.0192
1640996858,0.0192
1640996859,0.0192
1640996860,0.0227
1640996861,0.0227
1640996862,0.0227
1640996863,0.0227
1640996864,0.0227
1640996865,0.0215
1640996866,0.0215
1640996867,0.0215
1640996868,0.0215
1640996869,0.0215
1640996870,0.0244
1640996871,0.0244
1640996872,0.0244
1640996873,0.0244
1640996874,0.0244
1640996875,0.0164
1640996876,0.0164
1640996877,0.0164
1640996878,0.0164
1640996879,0.0164
1640996880,0.0204
1640996881,0.0204
1640996882,0.0204
1640996883,0.0204
1640996884,0.0204
1640996885,0.0240
1640996886,0.0240
1640996887,0.0240
1640996888,0.0240
1640996889,0.0240
1640996890,0.0207
1640996891,0.0207
1640996892,0.0207
1640996893,0.0207
1640996894,0.0207
1640996895,0.0224
1640996896,0.0224
1640996897,0.0224
1640996898,0.0224
1640996899,0.0224
1640996900,0.0204
1640996901,0.0204
1640996902,0.0204
1640996903,0.0204
1640996904,0.0204
1640996905,0.0247
1640996906,0.0247
1640996907,0.0247
1640996908,0.0247
1640996909,0.0247
1640996910,0.0246
1640996911,0.0246
1640996912,0.0246
1640996913,0.0246
1640996914,0.0246
1640996915,0.0253
1640996916,0.0253
1640996917,0.0253
1640996918,0.0253
1640996919,0.0253
1640996920,0.0273
1640996921,0.0273
1640996922,0.0273
1640996923,0.0273
1640996924,0.0273
1640996925,0.0247
1640996926,0.0247
1640996927,0.0247
1640996928,0.0247
1640996929,0.0247
1640996930,0.0208
1640996931,0.0208
1640996932,0.0208
1640996933,0.0208
1640996934,0.0208
1640996935,0.0224
1640996936,0.0224
1640996937,0.0224
1640996938,0.0224
1640996939,0.0224
1640996940,0.0230
1640996941,0.0230
1640996942,0.0230
1640996943,0.0230
1640996944,0.0230
1640996945,0.0263
1640996946,0.0263
1640996947,0.0263
1640996948,0.0263
1640996949,0.0263
1640996950,0.0256
1640996951,0.0256
1640996952,0.0256
1640996953,0.0256
1640996954,0.0256
1640996955,0.0163
1640996956,0.0163
1640996957,0.0163
1640996958,0.0163
1640996959,0.0163
1640996960,0.0196
1640996961,0.0196
1640996962,0.0196
1640996963,0.0196
1640996964,0.0196
1640996965,0.0237
1640996966,0.0237
1640996967,0.0237
1640996968,0.0237
1640996969,0.0237
1640996970,0.0223
1640996971,0.0223
1640996972,0.0223
1640996973,0.0223
1640996974,0.0223
1640996975,0.0226
1640996976,0.0226
1640996977,0.0226
1640996978,0.0226
1640996979,0.0226
1640996980,0.0237
1640996981,0.0237
1640996982,0.0237
1640996983,0.0237
1640996984,0.0237
1640996985,0.0231
1640996986,0.0231
1640996987,0.0231
1640996988,0.0231
1640996989,0.0231
1640996990,0.0207
1640996991,0.0207
1640996992,0.0207
1640996993,0.0207
1640996994,0.0207
1640996995,0.0184
1640996996,0.0184
1640996997,0.0184
1640996998,0.0184
1640996999,0.0184
1640997000,0.0230
1640997001,0.0230
1640997002,0.0230
1640997003,0.0230
1640997004,0.0230
1640997005,0.0266
1640997006,0.0266
1640997007,0.0266
1640997008,0.0266
1640997009,0.0266
1640997010,0.0252
1640997011,0.0252
1640997012,0.0252
1640997013,0.0252
1640997014,0.0252
1640997015,0.0278
1640997016,0.0278
1640997017,0.0278
1640997018,0.0278
1640997019,0.0278
1640997020,0.0213
1640997021,0.0213
1640997022,0.0213
1640997023,0.0213
1640997024,0.0213
1640997025,0.0210
1640997026,0.0210
1640997027,0.0210
1640997028,0.0210
1640997029,0.0210
1640997030,0.0208
1640997031,0.0208
1640997032,0.0208
1640997033,0.0208
1640997034,0.0208
1640997035,0.0203
1640997036,0.0203
1640997037,0.0203
1640997038,0.0203
1640997039,0.0203
1640997040,0.0225
1640997041,0.0225
1640997042,0.0225
1640997043,0.0225
1640997044,0.0225
1640997045,0.0204
1640997046,0.0204
1640997047,0.0204
1640997048,0.0204
1640997049,0.0204
