Time Bucket (America/Chicago),Load Disaggregation 1_1 (kWatts)
11/15/2022 15:09:07,1.5506
11/15/2022 15:09:08,1.5353
11/15/2022 15:09:09,1.5353
11/15/2022 15:09:10,1.5353
11/15/2022 15:09:11,1.5353
11/15/2022 15:09:12,1.5353
11/15/2022 15:09:13,1.5366
11/15/2022 15:09:14,1.5366
11/15/2022 15:09:15,1.5366
11/15/2022 15:09:16,1.5366
11/15/2022 15:09:17,1.5366
11/15/2022 15:09:18,1.5273
11/15/2022 15:09:19,1.5273
11/15/2022 15:09:20,1.5273
11/15/2022 15:09:21,1.5273
11/15/2022 15:09:22,1.5273
11/15/2022 15:09:23,1.527
11/15/2022 15:09:24,1.527
11/15/2022 15:09:25,1.527
11/15/2022 15:09:26,1.527
11/15/2022 15:09:27,1.527
11/15/2022 15:09:28,1.5167
11/15/2022 15:09:29,1.5167
11/15/2022 15:09:30,1.5167
11/15/2022 15:09:31,1.5167
11/15/2022 15:09:32,1.5167
11/15/2022 15:09:33,1.5175
11/15/2022 15:09:34,1.5175
11/15/2022 15:09:35,1.5175
11/15/2022 15:09:36,1.5175
11/15/2022 15:09:37,1.5175
11/15/2022 15:09:38,1.5099
11/15/2022 15:09:39,1.5099
11/15/2022 15:09:40,1.5099
11/15/2022 15:09:41,1.5099
11/15/2022 15:09:42,1.5099
11/15/2022 15:09:43,1.5086
11/15/2022 15:09:44,1.5086
11/15/2022 15:09:45,1.5086
11/15/2022 15:09:46,1.5086
11/15/2022 15:09:47,1.5086
11/15/2022 15:09:48,1.5014
11/15/2022 15:09:49,1.5014
11/15/2022 15:09:50,1.5014
11/15/2022 15:09:51,1.5014
11/15/2022 15:09:52,1.5014
11/15/2022 15:09:53,1.4998
11/15/2022 15:09:54,1.4998
11/15/2022 15:09:55,1.4998
11/15/2022 15:09:56,1.4998
11/15/2022 15:09:57,1.4998
11/15/2022 15:09:58,1.4948
11/15/2022 15:09:59,1.4948
11/15/2022 15:10:00,1.4948
11/15/2022 15:10:01,1.4948
11/15/2022 15:10:02,1.4948
11/15/2022 15:10:03,1.4916
11/15/2022 15:10:04,1.4916
11/15/2022 15:10:05,1.4916
11/15/2022 15:10:06,1.4916
11/15/2022 15:10:07,1.4916
11/15/2022 15:10:08,1.4852
11/15/2022 15:10:09,1.4852
11/15/2022 15:10:10,1.4852
11/15/2022 15:10:11,1.4852
11/15/2022 15:10:12,1.4852
11/15/2022 15:10:13,1.4852
11/15/2022 15:10:14,1.4852
11/15/2022 15:10:15,1.4852
11/15/2022 15:10:16,1.4852
11/15/2022 15:10:17,1.4852
11/15/2022 15:10:18,0.5158
11/15/2022 15:10:19,0.5158
11/15/2022 15:10:20,0.5158
11/15/2022 15:10:21,0.5158
11/15/2022 15:10:22,0.5158
11/15/2022 15:10:23,0.008
11/15/2022 15:10:24,0.008
11/15/2022 15:10:25,0.008
11/15/2022 15:10:26,0.008
11/15/2022 15:10:27,0.008
11/15/2022 15:10:28,0.0043
11/15/2022 15:10:29,0.0043
11/15/2022 15:10:30,0.0043
11/15/2022 15:10:31,0.0043
11/15/2022 15:10:32,0.0043
11/15/2022 15:10:33,0.1067
11/15/2022 15:10:34,0.1067
11/15/2022 15:10:35,0.1067
11/15/2022 15:10:36,0.1067
11/15/2022 15:10:37,0.1067
11/15/2022 15:10:38,1.4103
11/15/2022 15:10:39,1.4103
11/15/2022 15:10:40,1.4103
11/15/2022 15:10:41,1.4103
11/15/2022 15:10:42,1.4103
11/15/2022 15:10:43,1.4692
11/15/2022 15:10:44,1.4692
11/15/2022 15:10:45,1.4692
11/15/2022 15:10:46,1.4692
11/15/2022 15:10:47,1.4692
11/15/2022 15:10:48,1.473
11/15/2022 15:10:49,1.473
11/15/2022 15:10:50,1.473
11/15/2022 15:10:51,1.473
11/15/2022 15:10:52,1.473
11/15/2022 15:10:53,1.4676
11/15/2022 15:10:54,1.4676
11/15/2022 15:10:55,1.4676
11/15/2022 15:10:56,1.4676
11/15/2022 15:10:57,1.4676
11/15/2022 15:10:58,1.4691
11/15/2022 15:10:59,1.4691
11/15/2022 15:11:00,1.4691
11/15/2022 15:11:01,1.4691
11/15/2022 15:11:02,1.4691
11/15/2022 15:11:03,1.4623
11/15/2022 15:11:04,1.4623
11/15/2022 15:11:05,1.4623
11/15/2022 15:11:06,1.4623
11/15/2022 15:11:07,1.4623
11/15/2022 15:11:08,1.465
11/15/2022 15:11:09,1.465
11/15/2022 15:11:10,1.465
11/15/2022 15:11:11,1.465
11/15/2022 15:11:12,1.465
11/15/2022 15:11:13,1.4597
11/15/2022 15:11:14,1.4597
11/15/2022 15:11:15,1.4597
11/15/2022 15:11:16,1.4597
11/15/2022 15:11:17,1.4597
11/15/2022 15:11:18,1.4594
11/15/2022 15:11:19,1.4594
11/15/2022 15:11:20,1.4594
11/15/2022 15:11:21,1.4594
11/15/2022 15:11:22,1.4594
11/15/2022 15:11:23,1.4525
11/15/2022 15:11:24,1.4525
11/15/2022 15:11:25,1.4525
11/15/2022 15:11:26,1.4525
11/15/2022 15:11:27,1.4525
11/15/2022 15:11:28,1.4559
11/15/2022 15:11:29,1.4559
11/15/2022 15:11:30,1.4559
11/15/2022 15:11:31,1.4559
11/15/2022 15:11:32,1.4559
11/15/2022 15:11:33,0.6851
11/15/2022 15:11:34,0.6851
11/15/2022 15:11:35,0.6851
11/15/2022 15:11:36,0.6851
11/15/2022 15:11:37,0.6851
11/15/2022 15:11:38,0.006
11/15/2022 15:11:39,0.006
11/15/2022 15:11:40,0.006
11/15/2022 15:11:41,0.006
11/15/2022 15:11:42,0.006
11/15/2022 15:11:43,0.0197
11/15/2022 15:11:44,0.0197
11/15/2022 15:11:45,0.0197
11/15/2022 15:11:46,0.0197
11/15/2022 15:11:47,0.0197
11/15/2022 15:11:48,0.0198
11/15/2022 15:11:49,0.0198
11/15/2022 15:11:50,0.0198
11/15/2022 15:11:51,0.0198
11/15/2022 15:11:52,0.0198
11/15/2022 15:11:53,0.0127
11/15/2022 15:11:54,0.0127
11/15/2022 15:11:55,0.0127
11/15/2022 15:11:56,0.0127
11/15/2022 15:11:57,0.0127
11/15/2022 15:11:58,0.0014
11/15/2022 15:11:59,0.0014
11/15/2022 15:12:00,0.0014
11/15/2022 15:12:01,0.0014
11/15/2022 15:12:02,0.0014
11/15/2022 15:12:03,0.0831
11/15/2022 15:12:04,0.0831
11/15/2022 15:12:05,0.0831
11/15/2022 15:12:06,0.0831
11/15/2022 15:12:07,0.0831
11/15/2022 15:12:08,1.2672
11/15/2022 15:12:09,1.2672
11/15/2022 15:12:10,1.2672
11/15/2022 15:12:11,1.2672
11/15/2022 15:12:12,1.2672
11/15/2022 15:12:13,1.443
11/15/2022 15:12:14,1.443
11/15/2022 15:12:15,1.443
11/15/2022 15:12:16,1.443
11/15/2022 15:12:17,1.443
11/15/2022 15:12:18,1.4447
11/15/2022 15:12:19,1.4447
11/15/2022 15:12:20,1.4447
11/15/2022 15:12:21,1.4447
11/15/2022 15:12:22,1.4447
11/15/2022 15:12:23,1.4437
11/15/2022 15:12:24,1.4437
11/15/2022 15:12:25,1.4437
11/15/2022 15:12:26,1.4437
11/15/2022 15:12:27,1.4437
11/15/2022 15:12:28,1.4437
11/15/2022 15:12:29,1.4437
11/15/2022 15:12:30,1.4437
11/15/2022 15:12:31,1.4437
11/15/2022 15:12:32,1.4437
11/15/2022 15:12:33,1.4407
11/15/2022 15:12:34,1.4407
11/15/2022 15:12:35,1.4407
11/15/2022 15:12:36,1.4407
11/15/2022 15:12:37,1.4407
11/15/2022 15:12:38,1.4432
11/15/2022 15:12:39,1.4432
11/15/2022 15:12:40,1.4432
11/15/2022 15:12:41,1.4432
11/15/2022 15:12:42,1.4432
11/15/2022 15:12:43,1.4404
11/15/2022 15:12:44,1.4404
11/15/2022 15:12:45,1.4404
11/15/2022 15:12:46,1.4404
11/15/2022 15:12:47,1.4404
11/15/2022 15:12:48,1.4394
11/15/2022 15:12:49,1.4394
11/15/2022 15:12:50,1.4394
11/15/2022 15:12:51,1.4394
11/15/2022 15:12:52,1.4394
11/15/2022 15:12:53,1.4357
11/15/2022 15:12:54,1.4357
11/15/2022 15:12:55,1.4357
11/15/2022 15:12:56,1.4357
11/15/2022 15:12:57,1.4357
11/15/2022 15:12:58,1.4381
11/15/2022 15:12:59,1.4381
11/15/2022 15:13:00,1.4381
11/15/2022 15:13:01,1.4381
11/15/2022 15:13:02,1.4381
11/15/2022 15:13:03,1.4339
11/15/2022 15:13:04,1.4339
11/15/2022 15:13:05,1.4339
11/15/2022 15:13:06,1.4339
11/15/2022 15:13:07,1.4339
11/15/2022 15:13:08,1.4336
11/15/2022 15:13:09,1.4336
11/15/2022 15:13:10,1.4336
11/15/2022 15:13:11,1.4336
11/15/2022 15:13:12,1.4336
11/15/2022 15:13:13,1.4293
11/15/2022 15:13:14,1.4293
11/15/2022 15:13:15,1.4293
11/15/2022 15:13:16,1.4293
11/15/2022 15:13:17,1.4293
11/15/2022 15:13:18,1.4311
11/15/2022 15:13:19,1.4311
11/15/2022 15:13:20,1.4311
11/15/2022 15:13:21,1.4311
11/15/2022 15:13:22,1.4311
11/15/2022 15:13:23,1.4279
11/15/2022 15:13:24,1.4279
11/15/2022 15:13:25,1.4279
11/15/2022 15:13:26,1.4279
11/15/2022 15:13:27,1.4279
11/15/2022 15:13:28,1.4267
11/15/2022 15:13:29,1.4267
11/15/2022 15:13:30,1.4267
11/15/2022 15:13:31,1.4267
11/15/2022 15:13:32,1.4267
11/15/2022 15:13:33,1.4228
11/15/2022 15:13:34,1.4228
11/15/2022 15:13:35,1.4228
11/15/2022 15:13:36,1.4228
11/15/2022 15:13:37,1.4228
11/15/2022 15:13:38,1.4228
11/15/2022 15:13:39,1.4228
11/15/2022 15:13:40,1.4228
11/15/2022 15:13:41,1.4228
11/15/2022 15:13:42,1.4228
11/15/2022 15:13:43,1.4204
11/15/2022 15:13:44,1.4204
11/15/2022 15:13:45,1.4204
11/15/2022 15:13:46,1.4204
11/15/2022 15:13:47,1.4204
11/15/2022 15:13:48,1.4202
11/15/2022 15:13:49,1.4202
11/15/2022 15:13:50,1.4202
11/15/2022 15:13:51,1.4202
11/15/2022 15:13:52,1.4202
11/15/2022 15:13:53,1.4173
11/15/2022 15:13:54,1.4173
11/15/2022 15:13:55,1.4173
11/15/2022 15:13:56,1.4173
11/15/2022 15:13:57,1.4173
11/15/2022 15:13:58,1.4194
11/15/2022 15:13:59,1.4194
11/15/2022 15:14:00,1.4194
11/15/2022 15:14:01,1.4194
11/15/2022 15:14:02,1.4194
11/15/2022 15:14:03,1.4157
11/15/2022 15:14:04,1.4157
11/15/2022 15:14:05,1.4157
11/15/2022 15:14:06,1.4157
11/15/2022 15:14:07,1.4157
11/15/2022 15:14:08,1.4152
11/15/2022 15:14:09,1.4152
11/15/2022 15:14:10,1.4152
11/15/2022 15:14:11,1.4152
11/15/2022 15:14:12,1.4152
11/15/2022 15:14:13,1.4133
11/15/2022 15:14:14,1.4133
11/15/2022 15:14:15,1.4133
11/15/2022 15:14:16,1.4133
11/15/2022 15:14:17,1.4133
11/15/2022 15:14:18,1.4136
11/15/2022 15:14:19,1.4136
11/15/2022 15:14:20,1.4136
11/15/2022 15:14:21,1.4136
11/15/2022 15:14:22,1.4136
11/15/2022 15:14:23,1.411
11/15/2022 15:14:24,1.411
11/15/2022 15:14:25,1.411
11/15/2022 15:14:26,1.411
11/15/2022 15:14:27,1.411
11/15/2022 15:14:28,1.4095
11/15/2022 15:14:29,1.4095
11/15/2022 15:14:30,1.4095
11/15/2022 15:14:31,1.4095
11/15/2022 15:14:32,1.4095
11/15/2022 15:14:33,1.4089
11/15/2022 15:14:34,1.4089
11/15/2022 15:14:35,1.4089
11/15/2022 15:14:36,1.4089
11/15/2022 15:14:37,1.4089
11/15/2022 15:14:38,1.4092
11/15/2022 15:14:39,1.4092
11/15/2022 15:14:40,1.4092
11/15/2022 15:14:41,1.4092
11/15/2022 15:14:42,1.4092
11/15/2022 15:14:43,1.4061
11/15/2022 15:14:44,1.4061
11/15/2022 15:14:45,1.4061
11/15/2022 15:14:46,1.4061
11/15/2022 15:14:47,1.4061
11/15/2022 15:14:48,1.4063
11/15/2022 15:14:49,1.4063
11/15/2022 15:14:50,1.4063
11/15/2022 15:14:51,1.4063
11/15/2022 15:14:52,1.4063
11/15/2022 15:14:53,1.4057
11/15/2022 15:14:54,1.4057
11/15/2022 15:14:55,1.4057
11/15/2022 15:14:56,1.4057
11/15/2022 15:14:57,1.4057
11/15/2022 15:14:58,1.4069
11/15/2022 15:14:59,1.4069
11/15/2022 15:15:00,1.4069
11/15/2022 15:15:01,1.4069
11/15/2022 15:15:02,1.4069
11/15/2022 15:15:03,0.6414
11/15/2022 15:15:04,0.6414
11/15/2022 15:15:05,0.6414
11/15/2022 15:15:06,0.6414
11/15/2022 15:15:07,0.6414
11/15/2022 15:15:08,0.0014
11/15/2022 15:15:09,0.0014
11/15/2022 15:15:10,0.0014
11/15/2022 15:15:11,0.0014
11/15/2022 15:15:12,0.0014
11/15/2022 15:15:13,0.0014
11/15/2022 15:15:14,0.0014
11/15/2022 15:15:15,0.0014
11/15/2022 15:15:16,0.0014
11/15/2022 15:15:17,0.0014
11/15/2022 15:15:18,0.0014
11/15/2022 15:15:19,0.0014
11/15/2022 15:15:20,0.0014
11/15/2022 15:15:21,0.0014
11/15/2022 15:15:22,0.0014
11/15/2022 15:15:23,0.0014
11/15/2022 15:15:24,0.0014
11/15/2022 15:15:25,0.0014
11/15/2022 15:15:26,0.0014
11/15/2022 15:15:27,0.0014
11/15/2022 15:15:28,0.0014
11/15/2022 15:15:29,0.0014
11/15/2022 15:15:30,0.0014
11/15/2022 15:15:31,0.0014
11/15/2022 15:15:32,0.0014
11/15/2022 15:15:33,0.0014
11/15/2022 15:15:34,0.0014
11/15/2022 15:15:35,0.0014
11/15/2022 15:15:36,0.0014
11/15/2022 15:15:37,0.0014
11/15/2022 15:15:38,0.0014
11/15/2022 15:15:39,0.0014
11/15/2022 15:15:40,0.0014
11/15/2022 15:15:41,0.0014
11/15/2022 15:15:42,0.0014
11/15/2022 15:15:43,0.0014
11/15/2022 15:15:44,0.0014
11/15/2022 15:15:45,0.0014
11/15/2022 15:15:46,0.0014
11/15/2022 15:15:47,0.0014
11/15/2022 15:15:48,0.0192
11/15/2022 15:15:49,0.0192
11/15/2022 15:15:50,0.0192
11/15/2022 15:15:51,0.0192
11/15/2022 15:15:52,0.0192
11/15/2022 15:15:53,0.8001
11/15/2022 15:15:54,0.8001
11/15/2022 15:15:55,0.8001
11/15/2022 15:15:56,0.8001
11/15/2022 15:15:57,0.8001
11/15/2022 15:15:58,1.3987
11/15/2022 15:15:59,1.3987
11/15/2022 15:16:00,1.3987
11/15/2022 15:16:01,1.3987
11/15/2022 15:16:02,1.3987
11/15/2022 15:16:03,1.402
11/15/2022 15:16:04,1.402
11/15/2022 15:16:05,1.402
11/15/2022 15:16:06,1.402
11/15/2022 15:16:07,1.402
11/15/2022 15:16:08,1.4065
11/15/2022 15:16:09,1.4065
11/15/2022 15:16:10,1.4065
11/15/2022 15:16:11,1.4065
11/15/2022 15:16:12,1.4065
11/15/2022 15:16:13,1.4066
11/15/2022 15:16:14,1.4066
11/15/2022 15:16:15,1.4066
11/15/2022 15:16:16,1.4066
11/15/2022 15:16:17,1.4066
11/15/2022 15:16:18,1.3509
11/15/2022 15:16:19,1.3509
11/15/2022 15:16:20,1.3509
11/15/2022 15:16:21,1.3509
11/15/2022 15:16:22,1.3509
11/15/2022 15:16:23,0.0014
11/15/2022 15:16:24,0.0014
11/15/2022 15:16:25,0.0014
11/15/2022 15:16:26,0.0014
11/15/2022 15:16:27,0.0014
11/15/2022 15:16:28,0.0014
11/15/2022 15:16:29,0.0014
11/15/2022 15:16:30,0.0014
11/15/2022 15:16:31,0.0014
11/15/2022 15:16:32,0.0014
