Time Bucket (America/Chicago),Load Disaggregation 1_1 (kWatts)
11/16/2022 14:50:25,1.4342
11/16/2022 14:50:26,1.4342
11/16/2022 14:50:27,1.4326
11/16/2022 14:50:28,1.4326
11/16/2022 14:50:29,1.4326
11/16/2022 14:50:30,1.4326
11/16/2022 14:50:31,1.4326
11/16/2022 14:50:32,1.4297
11/16/2022 14:50:33,1.4297
11/16/2022 14:50:34,1.4297
11/16/2022 14:50:35,1.4297
11/16/2022 14:50:36,1.4297
11/16/2022 14:50:37,1.4308
11/16/2022 14:50:38,1.4308
11/16/2022 14:50:39,1.4308
11/16/2022 14:50:40,1.4308
11/16/2022 14:50:41,1.4308
11/16/2022 14:50:42,1.4316
11/16/2022 14:50:43,1.4316
11/16/2022 14:50:44,1.4316
11/16/2022 14:50:45,1.4316
11/16/2022 14:50:46,1.4316
11/16/2022 14:50:47,1.4333
11/16/2022 14:50:48,1.4333
11/16/2022 14:50:49,1.4333
11/16/2022 14:50:50,1.4333
11/16/2022 14:50:51,1.4333
11/16/2022 14:50:52,1.0566
11/16/2022 14:50:53,1.0566
11/16/2022 14:50:54,1.0566
11/16/2022 14:50:55,1.0566
11/16/2022 14:50:56,1.0566
11/16/2022 14:50:57,0.0000
11/16/2022 14:50:58,0.0000
11/16/2022 14:50:59,0.0000
11/16/2022 14:51:00,0.0000
11/16/2022 14:51:01,0.0000
11/16/2022 14:51:02,0.0000
11/16/2022 14:51:03,0.0000
11/16/2022 14:51:04,0.0000
11/16/2022 14:51:05,0.0000
11/16/2022 14:51:06,0.0000
11/16/2022 14:51:07,0.0000
11/16/2022 14:51:08,0.0000
11/16/2022 14:51:09,0.0000
11/16/2022 14:51:10,0.0000
11/16/2022 14:51:11,0.0000
11/16/2022 14:51:12,0.0000
11/16/2022 14:51:13,0.0000
11/16/2022 14:51:14,0.0000
11/16/2022 14:51:15,0.0000
11/16/2022 14:51:16,0.0000
11/16/2022 14:51:17,0.0000
11/16/2022 14:51:18,0.0000
11/16/2022 14:51:19,0.0000
11/16/2022 14:51:20,0.0000
11/16/2022 14:51:21,0.0000
11/16/2022 14:51:22,0.0000
11/16/2022 14:51:23,0.0000
11/16/2022 14:51:24,0.0000
11/16/2022 14:51:25,0.0000
11/16/2022 14:51:26,0.0000
11/16/2022 14:51:27,0.0000
11/16/2022 14:51:28,0.0000
11/16/2022 14:51:29,0.0000
11/16/2022 14:51:30,0.0000
11/16/2022 14:51:31,0.0000
11/16/2022 14:51:32,0.0000
11/16/2022 14:51:33,0.0000
11/16/2022 14:51:34,0.0000
11/16/2022 14:51:35,0.0000
11/16/2022 14:51:36,0.0000
11/16/2022 14:51:37,0.0000
11/16/2022 14:51:38,0.0000
11/16/2022 14:51:39,0.0000
11/16/2022 14:51:40,0.0000
11/16/2022 14:51:41,0.0000
11/16/2022 14:51:42,0.0000
11/16/2022 14:51:43,0.0000
11/16/2022 14:51:44,0.0000
11/16/2022 14:51:45,0.0000
11/16/2022 14:51:46,0.0000
11/16/2022 14:51:47,0.0000
11/16/2022 14:51:48,0.0000
11/16/2022 14:51:49,0.0000
11/16/2022 14:51:50,0.0000
11/16/2022 14:51:51,0.0000
11/16/2022 14:51:52,0.0000
11/16/2022 14:51:53,0.0000
11/16/2022 14:51:54,0.0000
11/16/2022 14:51:55,0.0000
11/16/2022 14:51:56,0.0000
11/16/2022 14:51:57,0.0000
11/16/2022 14:51:58,0.0000
11/16/2022 14:51:59,0.0000
11/16/2022 14:52:00,0.0000
11/16/2022 14:52:01,0.0000
11/16/2022 14:52:02,0.0000
11/16/2022 14:52:03,0.0000
11/16/2022 14:52:04,0.0000
11/16/2022 14:52:05,0.0000
11/16/2022 14:52:06,0.0000
11/16/2022 14:52:07,0.0000
11/16/2022 14:52:08,0.0000
11/16/2022 14:52:09,0.0000
11/16/2022 14:52:10,0.0000
11/16/2022 14:52:11,0.0000
11/16/2022 14:52:12,0.0000
11/16/2022 14:52:13,0.0000
11/16/2022 14:52:14,0.0000
11/16/2022 14:52:15,0.0000
11/16/2022 14:52:16,0.0000
11/16/2022 14:52:17,0.0000
11/16/2022 14:52:18,0.0000
11/16/2022 14:52:19,0.0000
11/16/2022 14:52:20,0.0000
11/16/2022 14:52:21,0.0000
11/16/2022 14:52:22,0.0000
11/16/2022 14:52:23,0.0000
11/16/2022 14:52:24,0.0000
11/16/2022 14:52:25,0.0000
11/16/2022 14:52:26,0.0000
11/16/2022 14:52:27,0.0000
11/16/2022 14:52:28,0.0000
11/16/2022 14:52:29,0.0000
11/16/2022 14:52:30,0.0000
11/16/2022 14:52:31,0.0000
11/16/2022 14:52:32,0.0000
11/16/2022 14:52:33,0.0000
11/16/2022 14:52:34,0.0000
11/16/2022 14:52:35,0.0000
11/16/2022 14:52:36,0.0000
11/16/2022 14:52:37,0.0000
11/16/2022 14:52:38,0.0000
11/16/2022 14:52:39,0.0000
11/16/2022 14:52:40,0.0000
11/16/2022 14:52:41,0.0000
11/16/2022 14:52:42,0.0000
11/16/2022 14:52:43,0.0000
11/16/2022 14:52:44,0.0000
11/16/2022 14:52:45,0.0000
11/16/2022 14:52:46,0.0000
11/16/2022 14:52:47,0.0000
11/16/2022 14:52:48,0.0000
11/16/2022 14:52:49,0.0000
11/16/2022 14:52:50,0.0000
11/16/2022 14:52:51,0.0000
11/16/2022 14:52:52,0.0000
11/16/2022 14:52:53,0.0000
11/16/2022 14:52:54,0.0000
11/16/2022 14:52:55,0.0000
11/16/2022 14:52:56,0.0000
11/16/2022 14:52:57,0.0000
11/16/2022 14:52:58,0.0000
11/16/2022 14:52:59,0.0000
11/16/2022 14:53:00,0.0000
11/16/2022 14:53:01,0.0000
11/16/2022 14:53:02,0.0000
11/16/2022 14:53:03,0.0000
11/16/2022 14:53:04,0.0000
11/16/2022 14:53:05,0.0000
11/16/2022 14:53:06,0.0000
11/16/2022 14:53:07,0.0000
11/16/2022 14:53:08,0.0000
11/16/2022 14:53:09,0.0000
11/16/2022 14:53:10,0.0000
11/16/2022 14:53:11,0.0000
11/16/2022 14:53:12,0.0000
11/16/2022 14:53:13,0.0000
11/16/2022 14:53:14,0.0000
11/16/2022 14:53:15,0.0000
11/16/2022 14:53:16,0.0000
11/16/2022 14:53:17,0.0000
11/16/2022 14:53:18,0.0000
11/16/2022 14:53:19,0.0000
11/16/2022 14:53:20,0.0000
11/16/2022 14:53:21,0.0000
11/16/2022 14:53:22,0.0000
11/16/2022 14:53:23,0.0000
11/16/2022 14:53:24,0.0000
11/16/2022 14:53:25,0.0000
11/16/2022 14:53:26,0.0000
11/16/2022 14:53:27,0.0000
11/16/2022 14:53:28,0.0000
11/16/2022 14:53:29,0.0000
11/16/2022 14:53:30,0.0000
11/16/2022 14:53:31,0.0000
11/16/2022 14:53:32,0.0000
11/16/2022 14:53:33,0.0000
11/16/2022 14:53:34,0.0000
11/16/2022 14:53:35,0.0000
11/16/2022 14:53:36,0.0000
11/16/2022 14:53:37,0.0000
11/16/2022 14:53:38,0.0000
11/16/2022 14:53:39,0.0000
11/16/2022 14:53:40,0.0000
11/16/2022 14:53:41,0.0000
11/16/2022 14:53:42,0.0000
11/16/2022 14:53:43,0.0000
11/16/2022 14:53:44,0.0000
11/16/2022 14:53:45,0.0000
11/16/2022 14:53:46,0.0000
11/16/2022 14:53:47,0.0000
11/16/2022 14:53:48,0.0000
11/16/2022 14:53:49,0.0000
11/16/2022 14:53:50,0.0000
11/16/2022 14:53:51,0.0000
11/16/2022 14:53:52,0.0000
11/16/2022 14:53:53,0.0000
11/16/2022 14:53:54,0.0000
11/16/2022 14:53:55,0.0000
11/16/2022 14:53:56,0.0000
11/16/2022 14:53:57,0.0000
11/16/2022 14:53:58,0.0000
11/16/2022 14:53:59,0.0000
11/16/2022 14:54:00,0.0000
11/16/2022 14:54:01,0.0000
11/16/2022 14:54:02,0.0000
11/16/2022 14:54:03,0.0000
11/16/2022 14:54:04,0.0000
11/16/2022 14:54:05,0.0000
11/16/2022 14:54:06,0.0000
11/16/2022 14:54:07,0.0000
11/16/2022 14:54:08,0.0000
11/16/2022 14:54:09,0.0000
11/16/2022 14:54:10,0.0000
11/16/2022 14:54:11,0.0000
11/16/2022 14:54:12,0.0000
11/16/2022 14:54:13,0.0000
11/16/2022 14:54:14,0.0000
11/16/2022 14:54:15,0.0000
11/16/2022 14:54:16,0.0000
11/16/2022 14:54:17,0.0000
11/16/2022 14:54:18,0.0000
11/16/2022 14:54:19,0.0000
11/16/2022 14:54:20,0.0000
11/16/2022 14:54:21,0.0000
11/16/2022 14:54:22,1.4292
11/16/2022 14:54:23,1.4292
11/16/2022 14:54:24,1.4292
11/16/2022 14:54:25,1.4292
11/16/2022 14:54:26,1.4292
11/16/2022 14:54:27,1.4334
11/16/2022 14:54:28,1.4334
11/16/2022 14:54:29,1.4334
11/16/2022 14:54:30,1.4334
11/16/2022 14:54:31,1.4334
11/16/2022 14:54:32,1.4297
11/16/2022 14:54:33,1.4297
11/16/2022 14:54:34,1.4297
11/16/2022 14:54:35,1.4297
11/16/2022 14:54:36,1.4297
11/16/2022 14:54:37,1.4261
11/16/2022 14:54:38,1.4261
11/16/2022 14:54:39,1.4261
11/16/2022 14:54:40,1.4261
11/16/2022 14:54:41,1.4261
11/16/2022 14:54:42,1.4253
11/16/2022 14:54:43,1.4253
11/16/2022 14:54:44,1.4253
11/16/2022 14:54:45,1.4253
11/16/2022 14:54:46,1.4253
11/16/2022 14:54:47,1.4228
11/16/2022 14:54:48,1.4228
11/16/2022 14:54:49,1.4228
11/16/2022 14:54:50,1.4228
11/16/2022 14:54:51,1.4228
11/16/2022 14:54:52,1.4216
11/16/2022 14:54:53,1.4216
11/16/2022 14:54:54,1.4216
11/16/2022 14:54:55,1.4216
11/16/2022 14:54:56,1.4216
11/16/2022 14:54:57,1.4222
11/16/2022 14:54:58,1.4222
11/16/2022 14:54:59,1.4222
11/16/2022 14:55:00,1.4222
11/16/2022 14:55:01,1.4222
11/16/2022 14:55:02,1.4224
11/16/2022 14:55:03,1.4224
11/16/2022 14:55:04,1.4224
11/16/2022 14:55:05,1.4224
11/16/2022 14:55:06,1.4224
11/16/2022 14:55:07,1.4214
11/16/2022 14:55:08,1.4214
11/16/2022 14:55:09,1.4214
11/16/2022 14:55:10,1.4214
11/16/2022 14:55:11,1.4214
11/16/2022 14:55:12,1.4216
11/16/2022 14:55:13,1.4216
11/16/2022 14:55:14,1.4216
11/16/2022 14:55:15,1.4216
11/16/2022 14:55:16,1.4216
11/16/2022 14:55:17,1.4220
11/16/2022 14:55:18,1.4220
11/16/2022 14:55:19,1.4220
11/16/2022 14:55:20,1.4220
11/16/2022 14:55:21,1.4220
11/16/2022 14:55:22,1.4137
11/16/2022 14:55:23,1.4137
11/16/2022 14:55:24,1.4137
11/16/2022 14:55:25,1.4137
11/16/2022 14:55:26,1.4137
11/16/2022 14:55:27,1.4113
11/16/2022 14:55:28,1.4113
11/16/2022 14:55:29,1.4113
11/16/2022 14:55:30,1.4113
11/16/2022 14:55:31,1.4113
11/16/2022 14:55:32,1.4128
11/16/2022 14:55:33,1.4128
11/16/2022 14:55:34,1.4128
11/16/2022 14:55:35,1.4128
11/16/2022 14:55:36,1.4128
11/16/2022 14:55:37,1.4133
11/16/2022 14:55:38,1.4133
11/16/2022 14:55:39,1.4133
11/16/2022 14:55:40,1.4133
11/16/2022 14:55:41,1.4133
11/16/2022 14:55:42,1.4136
11/16/2022 14:55:43,1.4136
11/16/2022 14:55:44,1.4136
11/16/2022 14:55:45,1.4136
11/16/2022 14:55:46,1.4136
11/16/2022 14:55:47,1.4133
11/16/2022 14:55:48,1.4133
11/16/2022 14:55:49,1.4133
11/16/2022 14:55:50,1.4133
11/16/2022 14:55:51,1.4133
11/16/2022 14:55:52,1.4116
11/16/2022 14:55:53,1.4116
11/16/2022 14:55:54,1.4116
11/16/2022 14:55:55,1.4116
11/16/2022 14:55:56,1.4116
11/16/2022 14:55:57,1.4109
11/16/2022 14:55:58,1.4109
11/16/2022 14:55:59,1.4109
11/16/2022 14:56:00,1.4109
11/16/2022 14:56:01,1.4109
11/16/2022 14:56:02,1.4114
11/16/2022 14:56:03,1.4114
11/16/2022 14:56:04,1.4114
11/16/2022 14:56:05,1.4114
11/16/2022 14:56:06,1.4114
11/16/2022 14:56:07,1.4136
11/16/2022 14:56:08,1.4136
11/16/2022 14:56:09,1.4136
11/16/2022 14:56:10,1.4136
11/16/2022 14:56:11,1.4136
11/16/2022 14:56:12,1.4139
11/16/2022 14:56:13,1.4139
11/16/2022 14:56:14,1.4139
11/16/2022 14:56:15,1.4139
11/16/2022 14:56:16,1.4139
11/16/2022 14:56:17,1.4136
11/16/2022 14:56:18,1.4136
11/16/2022 14:56:19,1.4136
11/16/2022 14:56:20,1.4136
11/16/2022 14:56:21,1.4136
11/16/2022 14:56:22,1.4139
11/16/2022 14:56:23,1.4139
11/16/2022 14:56:24,1.4139
11/16/2022 14:56:25,1.4139
11/16/2022 14:56:26,1.4139
11/16/2022 14:56:27,1.4139
11/16/2022 14:56:28,1.4139
11/16/2022 14:56:29,1.4139
11/16/2022 14:56:30,1.4139
11/16/2022 14:56:31,1.4139
11/16/2022 14:56:32,1.4158
11/16/2022 14:56:33,1.4158
11/16/2022 14:56:34,1.4158
11/16/2022 14:56:35,1.4158
11/16/2022 14:56:36,1.4158
11/16/2022 14:56:37,1.4153
11/16/2022 14:56:38,1.4153
11/16/2022 14:56:39,1.4153
11/16/2022 14:56:40,1.4153
11/16/2022 14:56:41,1.4153
11/16/2022 14:56:42,1.4152
11/16/2022 14:56:43,1.4152
11/16/2022 14:56:44,1.4152
11/16/2022 14:56:45,1.4152
11/16/2022 14:56:46,1.4152
11/16/2022 14:56:47,1.4143
11/16/2022 14:56:48,1.4143
11/16/2022 14:56:49,1.4143
11/16/2022 14:56:50,1.4143
11/16/2022 14:56:51,1.4143
11/16/2022 14:56:52,1.4146
11/16/2022 14:56:53,1.4146
11/16/2022 14:56:54,1.4146
11/16/2022 14:56:55,1.4146
11/16/2022 14:56:56,1.4146
11/16/2022 14:56:57,1.4148
11/16/2022 14:56:58,1.4148
11/16/2022 14:56:59,1.4148
11/16/2022 14:57:00,1.4148
11/16/2022 14:57:01,1.4148
11/16/2022 14:57:02,1.4158
11/16/2022 14:57:03,1.4158
11/16/2022 14:57:04,1.4158
11/16/2022 14:57:05,1.4158
11/16/2022 14:57:06,1.4158
11/16/2022 14:57:07,1.4162
11/16/2022 14:57:08,1.4162
11/16/2022 14:57:09,1.4162
11/16/2022 14:57:10,1.4162
11/16/2022 14:57:11,1.4162
11/16/2022 14:57:12,1.4150
11/16/2022 14:57:13,1.4150
11/16/2022 14:57:14,1.4150
11/16/2022 14:57:15,1.4150
11/16/2022 14:57:16,1.4150
11/16/2022 14:57:17,1.4154
11/16/2022 14:57:18,1.4154
11/16/2022 14:57:19,1.4154
11/16/2022 14:57:20,1.4154
11/16/2022 14:57:21,1.4154
11/16/2022 14:57:22,1.4156
11/16/2022 14:57:23,1.4156
11/16/2022 14:57:24,1.4156
11/16/2022 14:57:25,1.4156
11/16/2022 14:57:26,1.4156
11/16/2022 14:57:27,1.4148
11/16/2022 14:57:28,1.4148
11/16/2022 14:57:29,1.4148
11/16/2022 14:57:30,1.4148
11/16/2022 14:57:31,1.4148
11/16/2022 14:57:32,1.4148
11/16/2022 14:57:33,1.4148
11/16/2022 14:57:34,1.4148
11/16/2022 14:57:35,1.4148
11/16/2022 14:57:36,1.4148
11/16/2022 14:57:37,1.4145
11/16/2022 14:57:38,1.4145
11/16/2022 14:57:39,1.4145
11/16/2022 14:57:40,1.4145
11/16/2022 14:57:41,1.4145
11/16/2022 14:57:42,1.4118
11/16/2022 14:57:43,1.4118
11/16/2022 14:57:44,1.4118
11/16/2022 14:57:45,1.4118
11/16/2022 14:57:46,1.4118
11/16/2022 14:57:47,1.4157
11/16/2022 14:57:48,1.4157
11/16/2022 14:57:49,1.4157
11/16/2022 14:57:50,1.4157
11/16/2022 14:57:51,1.4157
11/16/2022 14:57:52,1.4093
11/16/2022 14:57:53,1.4093
11/16/2022 14:57:54,1.4093
11/16/2022 14:57:55,1.4093
11/16/2022 14:57:56,1.4093
11/16/2022 14:57:57,1.4110
11/16/2022 14:57:58,1.4110
11/16/2022 14:57:59,1.4110
11/16/2022 14:58:00,1.4110
11/16/2022 14:58:01,1.4110
11/16/2022 14:58:02,1.4145
11/16/2022 14:58:03,1.4145
11/16/2022 14:58:04,1.4145
11/16/2022 14:58:05,1.4145
11/16/2022 14:58:06,1.4145
11/16/2022 14:58:07,1.4144
11/16/2022 14:58:08,1.4144
11/16/2022 14:58:09,1.4144
11/16/2022 14:58:10,1.4144
11/16/2022 14:58:11,1.4144
11/16/2022 14:58:12,1.4153
11/16/2022 14:58:13,1.4153
11/16/2022 14:58:14,1.4153
11/16/2022 14:58:15,1.4153
11/16/2022 14:58:16,1.4153
11/16/2022 14:58:17,1.4154
11/16/2022 14:58:18,1.4154
11/16/2022 14:58:19,1.4154
11/16/2022 14:58:20,1.4154
11/16/2022 14:58:21,1.4154
11/16/2022 14:58:22,1.4158
11/16/2022 14:58:23,1.4158
11/16/2022 14:58:24,1.4158
11/16/2022 14:58:25,1.4158
11/16/2022 14:58:26,1.4158
11/16/2022 14:58:27,1.4180
11/16/2022 14:58:28,1.4180
11/16/2022 14:58:29,1.4180
11/16/2022 14:58:30,1.4180
11/16/2022 14:58:31,1.4180
11/16/2022 14:58:32,1.4175
11/16/2022 14:58:33,1.4175
11/16/2022 14:58:34,1.4175
11/16/2022 14:58:35,1.4175
11/16/2022 14:58:36,1.4175
11/16/2022 14:58:37,1.4147
11/16/2022 14:58:38,1.4147
11/16/2022 14:58:39,1.4147
11/16/2022 14:58:40,1.4147
11/16/2022 14:58:41,1.4147
11/16/2022 14:58:42,1.4174
11/16/2022 14:58:43,1.4174
11/16/2022 14:58:44,1.4174
11/16/2022 14:58:45,1.4174
11/16/2022 14:58:46,1.4174
11/16/2022 14:58:47,1.4181
11/16/2022 14:58:48,1.4181
11/16/2022 14:58:49,1.4181
11/16/2022 14:58:50,1.4181
11/16/2022 14:58:51,1.4181
11/16/2022 14:58:52,1.4182
11/16/2022 14:58:53,1.4182
11/16/2022 14:58:54,1.4182
11/16/2022 14:58:55,1.4182
11/16/2022 14:58:56,1.4182
11/16/2022 14:58:57,1.4204
11/16/2022 14:58:58,1.4204
11/16/2022 14:58:59,1.4204
11/16/2022 14:59:00,1.4204
11/16/2022 14:59:01,1.4204
11/16/2022 14:59:02,1.4219
11/16/2022 14:59:03,1.4219
11/16/2022 14:59:04,1.4219
11/16/2022 14:59:05,1.4219
11/16/2022 14:59:06,1.4219
11/16/2022 14:59:07,1.4178
11/16/2022 14:59:08,1.4178
11/16/2022 14:59:09,1.4178
11/16/2022 14:59:10,1.4178
11/16/2022 14:59:11,1.4178
11/16/2022 14:59:12,1.4202
11/16/2022 14:59:13,1.4202
11/16/2022 14:59:14,1.4202
11/16/2022 14:59:15,1.4202
11/16/2022 14:59:16,1.4202
11/16/2022 14:59:17,1.4232
11/16/2022 14:59:18,1.4232
11/16/2022 14:59:19,1.4232
11/16/2022 14:59:20,1.4232
11/16/2022 14:59:21,1.4232
11/16/2022 14:59:22,1.4274
11/16/2022 14:59:23,1.4274
11/16/2022 14:59:24,1.4274
11/16/2022 14:59:25,1.4274
11/16/2022 14:59:26,1.4274
11/16/2022 14:59:27,1.4283
11/16/2022 14:59:28,1.4283
11/16/2022 14:59:29,1.4283
11/16/2022 14:59:30,1.4283
11/16/2022 14:59:31,1.4283
11/16/2022 14:59:32,1.4286
11/16/2022 14:59:33,1.4286
11/16/2022 14:59:34,1.4286
11/16/2022 14:59:35,1.4286
11/16/2022 14:59:36,1.4286
11/16/2022 14:59:37,1.4286
11/16/2022 14:59:38,1.4286
11/16/2022 14:59:39,1.4286
11/16/2022 14:59:40,1.4286
11/16/2022 14:59:41,1.4286
11/16/2022 14:59:42,1.4273
11/16/2022 14:59:43,1.4273
11/16/2022 14:59:44,1.4273
11/16/2022 14:59:45,1.4273
11/16/2022 14:59:46,1.4273
11/16/2022 14:59:47,1.4274
11/16/2022 14:59:48,1.4274
11/16/2022 14:59:49,1.4274
11/16/2022 14:59:50,1.4274
11/16/2022 14:59:51,1.4274
11/16/2022 14:59:52,1.4284
11/16/2022 14:59:53,1.4284
11/16/2022 14:59:54,1.4284
11/16/2022 14:59:55,1.4284
11/16/2022 14:59:56,1.4284
11/16/2022 14:59:57,1.0957
11/16/2022 14:59:58,1.0957
11/16/2022 14:59:59,1.0957
11/16/2022 15:00:00,1.0957
11/16/2022 15:00:01,1.0957
11/16/2022 15:00:02,0.0000
11/16/2022 15:00:03,0.0000
11/16/2022 15:00:04,0.0000
11/16/2022 15:00:05,0.0000
11/16/2022 15:00:06,0.0000
11/16/2022 15:00:07,0.0000
11/16/2022 15:00:08,0.0000
11/16/2022 15:00:09,0.0000
11/16/2022 15:00:10,0.0000
11/16/2022 15:00:11,0.0000
11/16/2022 15:00:12,0.0000
11/16/2022 15:00:13,0.0000
11/16/2022 15:00:14,0.0000
11/16/2022 15:00:15,0.0000
11/16/2022 15:00:16,0.0000
11/16/2022 15:00:17,0.0000
11/16/2022 15:00:18,0.0000
11/16/2022 15:00:19,0.0000
11/16/2022 15:00:20,0.0000
11/16/2022 15:00:21,0.0000
11/16/2022 15:00:22,0.0000
11/16/2022 15:00:23,0.0000
11/16/2022 15:00:24,0.0000
11/16/2022 15:00:25,0.0000
11/16/2022 15:00:26,0.0000
11/16/2022 15:00:27,0.0000
11/16/2022 15:00:28,0.0000
11/16/2022 15:00:29,0.0000
11/16/2022 15:00:30,0.0000
11/16/2022 15:00:31,0.0000
11/16/2022 15:00:32,0.0000
11/16/2022 15:00:33,0.0000
11/16/2022 15:00:34,0.0000
11/16/2022 15:00:35,0.0000
11/16/2022 15:00:36,0.0000
11/16/2022 15:00:37,0.0000
11/16/2022 15:00:38,0.0000
11/16/2022 15:00:39,0.0000
11/16/2022 15:00:40,0.0000
11/16/2022 15:00:41,0.0000
11/16/2022 15:00:42,0.0000
11/16/2022 15:00:43,0.0000
11/16/2022 15:00:44,0.0000
11/16/2022 15:00:45,0.0000
11/16/2022 15:00:46,0.0000
11/16/2022 15:00:47,0.0000
11/16/2022 15:00:48,0.0000
11/16/2022 15:00:49,0.0000
11/16/2022 15:00:50,0.0000
11/16/2022 15:00:51,0.0000
11/16/2022 15:00:52,0.0000
11/16/2022 15:00:53,0.0000
11/16/2022 15:00:54,0.0000
11/16/2022 15:00:55,0.0000
11/16/2022 15:00:56,0.0000
11/16/2022 15:00:57,0.0000
11/16/2022 15:00:58,0.0000
11/16/2022 15:00:59,0.0000
11/16/2022 15:01:00,0.0000
11/16/2022 15:01:01,0.0000
11/16/2022 15:01:02,0.0000
11/16/2022 15:01:03,0.0000
11/16/2022 15:01:04,0.0000
11/16/2022 15:01:05,0.0000
11/16/2022 15:01:06,0.0000
11/16/2022 15:01:07,0.0000
11/16/2022 15:01:08,0.0000
11/16/2022 15:01:09,0.0000
11/16/2022 15:01:10,0.0000
11/16/2022 15:01:11,0.0000
11/16/2022 15:01:12,0.0000
11/16/2022 15:01:13,0.0000
11/16/2022 15:01:14,0.0000
11/16/2022 15:01:15,0.0000
11/16/2022 15:01:16,0.0000
11/16/2022 15:01:17,0.0000
11/16/2022 15:01:18,0.0000
11/16/2022 15:01:19,0.0000
11/16/2022 15:01:20,0.0000
11/16/2022 15:01:21,0.0000
11/16/2022 15:01:22,0.0000
11/16/2022 15:01:23,0.0000
11/16/2022 15:01:24,0.0000
11/16/2022 15:01:25,0.0000
11/16/2022 15:01:26,0.0000
11/16/2022 15:01:27,0.0000
11/16/2022 15:01:28,0.0000
11/16/2022 15:01:29,0.0000
11/16/2022 15:01:30,0.0000
11/16/2022 15:01:31,0.0000
11/16/2022 15:01:32,0.0000
11/16/2022 15:01:33,0.0000
11/16/2022 15:01:34,0.0000
11/16/2022 15:01:35,0.0000
11/16/2022 15:01:36,0.0000
11/16/2022 15:01:37,0.0000
11/16/2022 15:01:38,0.0000
11/16/2022 15:01:39,0.0000
11/16/2022 15:01:40,0.0000
11/16/2022 15:01:41,0.0000
11/16/2022 15:01:42,0.0000
11/16/2022 15:01:43,0.0000
11/16/2022 15:01:44,0.0000
11/16/2022 15:01:45,0.0000
11/16/2022 15:01:46,0.0000
11/16/2022 15:01:47,0.0000
11/16/2022 15:01:48,0.0000
11/16/2022 15:01:49,0.0000
11/16/2022 15:01:50,0.0000
11/16/2022 15:01:51,0.0000
11/16/2022 15:01:52,0.0000
11/16/2022 15:01:53,0.0000
11/16/2022 15:01:54,0.0000
11/16/2022 15:01:55,0.0000
11/16/2022 15:01:56,0.0000
11/16/2022 15:01:57,0.0000
11/16/2022 15:01:58,0.0000
11/16/2022 15:01:59,0.0000
11/16/2022 15:02:00,0.0000
11/16/2022 15:02:01,0.0000
11/16/2022 15:02:02,0.0000
11/16/2022 15:02:03,0.0000
11/16/2022 15:02:04,0.0000
11/16/2022 15:02:05,0.0000
11/16/2022 15:02:06,0.0000
11/16/2022 15:02:07,0.0000
11/16/2022 15:02:08,0.0000
11/16/2022 15:02:09,0.0000
11/16/2022 15:02:10,0.0000
11/16/2022 15:02:11,0.0000
11/16/2022 15:02:12,0.0000
11/16/2022 15:02:13,0.0000
11/16/2022 15:02:14,0.0000
11/16/2022 15:02:15,0.0000
11/16/2022 15:02:16,0.0000
11/16/2022 15:02:17,0.0000
11/16/2022 15:02:18,0.0000
11/16/2022 15:02:19,0.0000
11/16/2022 15:02:20,0.0000
11/16/2022 15:02:21,0.0000
11/16/2022 15:02:22,1.4337
11/16/2022 15:02:23,1.4337
11/16/2022 15:02:24,1.4337
11/16/2022 15:02:25,1.4337
11/16/2022 15:02:26,1.4337
11/16/2022 15:02:27,1.4378
11/16/2022 15:02:28,1.4378
11/16/2022 15:02:29,1.4378
11/16/2022 15:02:30,1.4378
11/16/2022 15:02:31,1.4378
11/16/2022 15:02:32,1.4306
11/16/2022 15:02:33,1.4306
11/16/2022 15:02:34,1.4306
11/16/2022 15:02:35,1.4306
11/16/2022 15:02:36,1.4306
11/16/2022 15:02:37,1.4278
11/16/2022 15:02:38,1.4278
11/16/2022 15:02:39,1.4278
11/16/2022 15:02:40,1.4278
11/16/2022 15:02:41,1.4278
11/16/2022 15:02:42,1.4239
11/16/2022 15:02:43,1.4239
11/16/2022 15:02:44,1.4239
11/16/2022 15:02:45,1.4239
11/16/2022 15:02:46,1.4239
11/16/2022 15:02:47,1.4209
11/16/2022 15:02:48,1.4209
11/16/2022 15:02:49,1.4209
11/16/2022 15:02:50,1.4209
11/16/2022 15:02:51,1.4209
11/16/2022 15:02:52,1.4192
11/16/2022 15:02:53,1.4192
11/16/2022 15:02:54,1.4192
11/16/2022 15:02:55,1.4192
11/16/2022 15:02:56,1.4192
11/16/2022 15:02:57,1.4220
11/16/2022 15:02:58,1.4220
11/16/2022 15:02:59,1.4220
11/16/2022 15:03:00,1.4220
11/16/2022 15:03:01,1.4220
11/16/2022 15:03:02,1.4216
11/16/2022 15:03:03,1.4216
11/16/2022 15:03:04,1.4216
11/16/2022 15:03:05,1.4216
11/16/2022 15:03:06,1.4216
11/16/2022 15:03:07,1.4217
11/16/2022 15:03:08,1.4217
11/16/2022 15:03:09,1.4217
11/16/2022 15:03:10,1.4217
11/16/2022 15:03:11,1.4217
11/16/2022 15:03:12,1.4251
11/16/2022 15:03:13,1.4251
11/16/2022 15:03:14,1.4251
11/16/2022 15:03:15,1.4251
11/16/2022 15:03:16,1.4251
11/16/2022 15:03:17,1.4257
11/16/2022 15:03:18,1.4257
11/16/2022 15:03:19,1.4257
